,Pptn,Temp,Q,TP_catch,colour_lake,chl-a_lake,TP_lake,PTI,Biovolume,CyanoBiovol,rel_res_time,TP_flux,Rain_day,Pptn_intense
1990-02-12,3.6994811819345217,1.7696426712802236,,61.2,,,,,,,,,1,0
1990-02-13,14.191081727309106,1.3206655137961434,,70.8,,,,,,,,,1,1
1990-02-14,2.4436250079379205,0.2328378448943909,,86.0,,,,,,,,,1,0
1990-02-15,0.053945645666155305,-2.0454725134484306,,,,,,,,,,,1,0
1990-02-16,0.012555663667345021,-2.9404115734363363,,46.4,,,,,,,,,1,0
1990-02-17,7.6765852942290485,-0.035370625326891066,,,,,,,,,,,1,0
1990-02-18,0.2399509910031085,3.0438218299431696,,,,,,,,,,,1,0
1990-02-19,7.085732286392979,4.563918965901337,,145.0,,,,,,,,,1,0
1990-02-20,0.08776458219881644,7.204030606270976,,200.0,,,,,,,,,1,0
1990-02-21,4.120846203160709,5.013289044276007,,75.8,,,,,,,,,1,0
1990-02-22,0.0,5.34333187479956,,,,,,,,,,,0,0
1990-02-23,0.001952263695633353,6.245184105348643,,50.6,,,,,,,,,1,0
1990-02-24,13.448171639907832,5.244585783562627,,,,,,,,,,,1,1
1990-02-25,7.174577366641325,4.962541757023813,,,,,,,,,,,1,0
1990-02-26,16.437441824548,2.943065844513627,,143.0,,,,,,,,,1,1
1990-02-27,0.0,1.0422583151709546,,270.0,,,,,,,,,0,0
1990-02-28,0.0,-0.02897257191301605,,56.6,,,,,,,,,0,0
1990-03-01,0.0,-0.2842482004778617,,,,,,,,,,,0,0
1990-03-02,0.0,-1.6090655444946265,,38.6,,,,,,,,,0,0
1990-03-03,0.002925780696833455,1.156318797117251,,,,,,,,,,,1,0
1990-03-04,0.0,4.689489055590967,,,,,,,,,,,0,0
1990-03-05,0.31954034263113457,3.228548747085881,,35.0,,,,,,,,,1,0
1990-03-06,0.0,0.9680763357599176,,,,,,,,,,,0,0
1990-03-07,0.14766477429254676,1.304312676229472,,,,,,,,,,,1,0
1990-03-08,6.04488846217045,3.9715566201030015,,31.4,,,,,,,,,1,0
1990-03-09,0.6215936951577767,1.000216756171028,,,,,,,,,,,1,0
1990-03-10,1.8700096264317687,0.4360253939363474,,,,,,,,,,,1,0
1990-03-11,3.69353911415766,2.6734991373594426,,,,,,,,,,,1,0
1990-03-12,0.017157964798477858,2.451345004080167,,,,,,,,,,,1,0
1990-03-13,1.174541868805404,0.6571547079991547,,,,,,,,,,,1,0
1990-03-14,1.1059539168321144,2.5935114577219447,,,,,,,,,,,1,0
1990-03-15,0.050232924568426415,5.922276942866232,,35.0,,,,,,,,,1,0
1990-03-16,0.0,7.399463180673933,,,,,,,,,,,0,0
1990-03-17,0.0,6.415136376379621,,,,,,,,,,,0,0
1990-03-18,0.0,7.281985648123622,,,,,,,,,,,0,0
1990-03-19,0.03935406069105018,6.385850042926164,,,,,,,,,,,1,0
1990-03-20,4.214610209755848,6.058863976600094,,,,,,,,,,,1,0
1990-03-21,5.147253861188651,5.771104808787983,,35.0,,,,,,,,,1,0
1990-03-22,0.0,5.893164497832628,,,,,,,,,,,0,0
1990-03-23,0.007125853732360151,5.774729121538826,,,,,,,,,,,1,0
1990-03-24,0.0,5.0380062282942495,,,,,,,,,,,0,0
1990-03-25,0.016173555595879425,4.5208521991550015,,,,,,,,,,,1,0
1990-03-26,0.0,3.758132469131283,,,,,,,,,,,0,0
1990-03-27,0.0,3.716628629426623,,27.6,,,,,,,,,0,0
1990-03-28,0.0,3.5974278848459558,,,,,,,,,,,0,0
1990-03-29,0.0,4.254542035146415,,,,4.1,56.3,,,,,,0,0
1990-03-30,0.0,7.370790059117893,,,,,,,,,,,0,0
1990-03-31,0.0,9.151921671720004,,,,,,,,,,,0,0
1990-04-01,0.0,7.767588659028661,,,,,,,,,,,0,0
1990-04-02,18.676591711091334,5.4973926755278635,,,,,,,,,,,1,1
1990-04-03,3.2974111266288264,2.9235173546038027,,65.9,,,,,,,,,1,0
1990-04-04,0.0673457927829249,0.08626767049508999,,112.0,,,,,,,,,1,0
1990-04-05,0.0011602132553950064,2.0332115743535155,,,,,,,,,,,1,0
1990-04-06,0.0,0.5117447004394649,,,,,,,,,,,0,0
1990-04-07,0.0,-1.4215810340261896,,,,,,,,,,,0,0
1990-04-08,0.0,1.2780393509057717,,,,,,,,,,,0,0
1990-04-09,0.00011777671937535398,4.485007815797019,,,,,,,,,,,1,0
1990-04-10,9.760753683692297,4.5559947876222955,,,,,,,,,,,1,1
1990-04-11,0.0,4.016000975406712,,,,,,,,,,,0,0
1990-04-12,0.017157964798477858,4.7590337515160845,,,,,,,,,,,1,0
1990-04-13,0.049306435123327816,5.761272837494744,,,,,,,,,,,1,0
1990-04-14,7.66008436459808,6.062654965926582,,,,,,,,,,,1,0
1990-04-15,2.4738270761505645,5.647874653550673,,,,,,,,,,,1,0
1990-04-16,5.8573352228167614,3.636088027029814,,,,,,,,,,,1,0
1990-04-17,8.834586729947391,2.8575370208452004,,,,,,,,,,,1,1
1990-04-18,3.808863515578236,3.3665551048600264,,94.0,,,,,,,,,1,0
1990-04-19,1.6365729189425875,7.104451845453582,,,,,,,,,,,1,0
1990-04-20,0.3070179847213425,7.7013112933557855,,,,,,,,,,,1,0
1990-04-21,0.4150003771114539,9.905615440059023,,,,,,,,,,,1,0
1990-04-22,3.3079303678490914,9.080292529513374,,,,,,,,,,,1,0
1990-04-23,0.0,8.703016295092823,,,,,,,,,,,0,0
1990-04-24,0.0,9.318488594130088,,,,,,,,,,,0,0
1990-04-25,0.0,10.08412104165609,,38.3,,,,,,,,,0,0
1990-04-26,7.247894681580259,6.890661944564498,,,,,,,,,,,1,0
1990-04-27,0.0,4.915303317770906,,39.4,,,,,,,,,0,0
1990-04-28,2.444962265857866,5.840479025577282,,,,,,,,,,,1,0
1990-04-29,0.1349566270793839,10.928698671129553,,,,,,,,,,,1,0
1990-04-30,0.0,13.120482476397056,,,,,,,,,,,0,0
1990-05-01,0.0,13.886599523761392,,,,,,,,,,,0,0
1990-05-02,0.0183753857279914,12.66589624118933,,,,,,,,,,,1,0
1990-05-03,0.0183753857279914,13.850014749514797,,,,,,,,,,,1,0
1990-05-04,0.0,14.849700710718992,,38.4,,,,,,,,,0,0
1990-05-05,0.0,13.373465407427602,,,,,,,,,,,0,0
1990-05-06,0.0,12.807914289991345,,,,,,,,,,,0,0
1990-05-07,0.0,14.99100665410293,,,,,,,,,,,0,0
1990-05-08,0.0,14.733442464491418,,,,,,,,,,,0,0
1990-05-09,0.001713820396410366,13.566170603810976,,,,,,,,,,,1,0
1990-05-10,0.0,13.994680600561708,,,,,,,,,,,0,0
1990-05-11,0.0,10.933185966917053,,,,,,,,,,,0,0
1990-05-12,0.0,9.503523806340525,,,,,,,,,,,0,0
1990-05-13,0.8536392771334276,11.409492524046414,,,,,,,,,,,1,0
1990-05-14,0.3212215801782239,10.009361443674322,,31.5,24.0,5.2,41.5,,,,,,1,0
1990-05-15,0.0031716426507321805,10.884186473215948,,,,,,,,,,,1,0
1990-05-16,0.3187443840852466,8.326938363452259,,,,,,,,,,,1,0
1990-05-17,0.0,9.275649400596192,,,,,,,,,,,0,0
1990-05-18,0.0,7.9608417770606374,,,,,,,,,,,0,0
1990-05-19,0.0,8.784485756290394,,,,,,,,,,,0,0
1990-05-20,0.0,10.425751745679747,,,,,,,,,,,0,0
1990-05-21,0.26575669678453395,9.80186097760924,,32.8,,,,,,,,,1,0
1990-05-22,1.7685543738426015,8.981701640411757,,,,,,,,,,,1,0
1990-05-23,6.408513364780169,8.414514692495118,,,,,,,,,,,1,0
1990-05-24,0.17322170256560962,8.144266315593825,,,,,,,,,,,1,0
1990-05-25,0.10421716284754108,8.678213725804426,,,,,,,,,,,1,0
1990-05-26,0.0,8.50633540518146,,,,,,,,,,,0,0
1990-05-27,1.9764948701798888,6.966092207352915,,,,,,,,,,,1,0
1990-05-28,0.0,11.137369425508725,,,,,,,,,,,0,0
1990-05-29,0.0,11.729699753391971,,27.6,,,,,,,,,0,0
1990-05-30,0.0,11.386148159250865,,,,,,,,,,,0,0
1990-05-31,0.5531388089324666,12.270165657193049,,,,,,,,,,,1,0
1990-06-01,0.9631220673582476,11.793519798559489,,,,,,,,,,,1,0
1990-06-02,3.6427624953294915,13.209998884686456,,,,,,,,,,,1,0
1990-06-03,2.1679964024680847,12.71754140549774,,,,,,,,,,,1,0
1990-06-04,0.5768758369975079,13.478744551870706,,,,,,,,,,,1,0
1990-06-05,2.245320043307319,14.774995738381053,,,36.0,7.1,30.4,,,,,,1,0
1990-06-06,2.373513861388876,15.070885146862395,,,,,,,,,,,1,0
1990-06-07,1.9525447100746272,13.515322909552937,,28.1,,,,,,,,,1,0
1990-06-08,0.003232340528383536,13.88262052662759,,,,,,,,,,,1,0
1990-06-09,0.0,15.87518708939723,,,,,,,,,,,0,0
1990-06-10,0.0,16.951126219907678,,,,,,,,,,,0,0
1990-06-11,0.0,17.682700895893163,,,,,,,,,,,0,0
1990-06-12,0.0,16.261094500306115,,30.1,,,,,,,,,0,0
1990-06-13,0.0,16.129315812963796,,,,,,,,,,,0,0
1990-06-14,0.1390585614850625,13.888452903076768,,,,,,,,,,,1,0
1990-06-15,1.7366446286003017,15.120616360204453,,,,,,,,,,,1,0
1990-06-16,1.762191323910081,16.05910019025083,,,,,,,,,,,1,0
1990-06-17,6.978612892649593,12.488117603432329,,,,,,,,,,,1,0
1990-06-18,0.916280016732688,12.809488455020244,,,,,,,,,,,1,0
1990-06-19,6.968726827841951,13.982989011690677,,30.4,,,,,,,,,1,0
1990-06-20,3.497781858791042,15.8668060713386,,,,,,,,,,,1,0
1990-06-21,21.938566890436867,13.492102312554948,,,,,,,,,,,1,1
1990-06-22,10.818270045496693,14.254156387759506,,34.4,,,,,,,,,1,1
1990-06-23,3.225811826147562,13.595342007365902,,,,,,,,,,,1,0
1990-06-24,2.9414998128128484,13.500909744950832,,,,,,,,,,,1,0
1990-06-25,0.8516533329451407,12.638005930991142,,,32.0,7.5,24.4,,,,,,1,0
1990-06-26,0.3274436796571052,13.47570921041023,,70.2,,,,,,,,,1,0
1990-06-27,1.8382211716129049,13.239058206695914,,,,,,,,,,,1,0
1990-06-28,8.963898999356116,12.692436098593364,,,,,,,,,,,1,1
1990-06-29,0.0,15.120675827724881,,,,,,,,,,,0,0
1990-06-30,0.0,14.351690299465474,,,,,,,,,,,0,0
1990-07-01,17.231137357293065,13.264938495686069,,,,,,,,,,,1,1
1990-07-02,4.756260198015038,13.707786244586599,,,,,,,,,,,1,0
1990-07-03,0.438043943316164,13.145947448915706,,79.9,,,,,,,,,1,0
1990-07-04,1.4116798556925363,12.863457670420814,,,,,,,,,,,1,0
1990-07-05,10.95631564979649,12.3302498301249,,,,,,,,,,,1,1
1990-07-06,3.008070212461788,12.932403262295336,,,,,,,,,,,1,0
1990-07-07,0.5786495579173583,13.479986280491007,,,,,,,,,,,1,0
1990-07-08,16.640541395658545,13.011100285012331,,,,,,,,,,,1,1
1990-07-09,2.8740782754153567,12.202729584900224,,,,,,,,,,,1,0
1990-07-10,0.002494725886300105,13.70525223993252,,140.0,,,,,,,,,1,0
1990-07-11,0.042078240767353725,14.682655152407506,,,,,,,,,,,1,0
1990-07-12,0.0,14.666821788094976,,,,,,,,,,,0,0
1990-07-13,0.0,14.154183648898993,,,,,,,,,,,0,0
1990-07-14,0.0,14.645923767689114,,,,,,,,,,,0,0
1990-07-15,0.0,16.24442967133956,,,,,,,,,,,0,0
1990-07-16,0.061778431907257216,15.10588656693807,,57.5,30.0,7.1,18.6,,,,,,1,0
1990-07-17,0.004639601093243821,17.786720922632238,,,,,,,,,,,1,0
1990-07-18,0.0,17.407607193682736,,,,,,,,,,,0,0
1990-07-19,0.0,18.004127590143412,,,,,,,,,,,0,0
1990-07-20,0.09742979246116314,18.68682050927453,,,,,,,,,,,1,0
1990-07-21,2.9515280716422088,16.1958587865538,,,,,,,,,,,1,0
1990-07-22,0.1361317800115599,14.753530942410519,,,,,,,,,,,1,0
1990-07-23,0.1583115362313484,14.551006133452232,,,,,,,,,,,1,0
1990-07-24,0.0011602132553950064,16.611828406623374,,46.0,,,,,,,,,1,0
1990-07-25,0.0,17.990772688400284,,,,,,,,,,,0,0
1990-07-26,0.0,18.638637802041732,,,,,,,,,,,0,0
1990-07-27,0.0,19.396999691269123,,,,,,,,,,,0,0
1990-07-28,5.152854373454659,18.615576297883024,,,,,,,,,,,1,0
1990-07-29,1.8911942098883043,16.24224716687627,,,,,,,,,,,1,0
1990-07-30,2.035561719825436,16.866872910133168,,,,,,,,,,,1,0
1990-07-31,0.006607400724807769,18.29233258093194,,22.9,,,,,,,,,1,0
1990-08-01,0.0,17.855052430942692,,,,,,,,,,,0,0
1990-08-02,0.0,18.369081448412768,,,,,,,,,,,0,0
1990-08-03,0.6987227114996929,19.177761274109454,,,,,,,,,,,1,0
1990-08-04,0.8749487674783829,17.8790472394013,,,,,,,,,,,1,0
1990-08-05,9.250633578689984,14.716474726498687,,,,,,,,,,,1,1
1990-08-06,0.8024472096781609,13.466261416421846,,28.7,28.0,7.8,18.7,,,,,,1,0
1990-08-07,0.3382482923102197,14.153338256683927,,,,,,,,,,,1,0
1990-08-08,1.0548737544671989,15.525104776443243,,,,,,,,,,,1,0
1990-08-09,0.02008920612440177,14.569388957228286,,,,,,,,,,,1,0
1990-08-10,0.0,15.23790047647674,,,,,,,,,,,0,0
1990-08-11,0.0765582364010113,15.45888872117024,,,,,,,,,,,1,0
1990-08-12,2.4026064926115955,16.505229957122882,,35.6,,,,,,,,,1,0
1990-08-13,4.756666356189942,16.203093097829992,,,,,,,,,,,1,0
1990-08-14,3.7159738736467145,15.517176290921554,,,,,,,,,,,1,0
1990-08-15,13.038738044283006,15.577923963660679,,,,,,,,,,,1,1
1990-08-16,10.364926271777524,14.795330038694033,,21.5,,,,,,,,,1,1
1990-08-17,13.095770431045384,13.314878581813955,,,,,,,,,,,1,1
1990-08-18,5.361295900990896,13.725072843414464,,,,,,,,,,,1,0
1990-08-19,1.620473706917338,13.341425370494962,,,,,,,,,,,1,0
1990-08-20,0.17030042172559096,13.584304919542374,,,,,,,,,,,1,0
1990-08-21,0.0,14.106437567007676,,,,,,,,,,,0,0
1990-08-22,0.027936918225706927,14.102595061857643,,,,,,,,,,,1,0
1990-08-23,1.333644493209227,12.963241341981757,,,,,,,,,,,1,0
1990-08-24,3.0055164705568638,12.356853179155733,,,,,,,,,,,1,0
1990-08-25,0.0,11.87794892113692,,,,,,,,,,,0,0
1990-08-26,0.0,11.503618065308276,,,,,,,,,,,0,0
1990-08-27,3.2416072099080777,13.10126169230358,,77.0,,,,,,,,,1,0
1990-08-28,0.1428428182525675,15.567571246538193,,,19.0,6.2,13.3,,,,,,1,0
1990-08-29,0.0030370402639463404,14.713791111582283,,,,,,,,,,,1,0
1990-08-30,6.0804813043887815,17.332144658917912,,,,,,,,,,,1,0
1990-08-31,8.394228559107647,14.213990664745948,,,,,,,,,,,1,1
1990-09-01,0.05474317773971039,11.320075779072113,,,,,,,,,,,1,0
1990-09-02,0.4564543511985469,12.873249433308333,,,,,,,,,,,1,0
1990-09-03,0.4485917549871473,12.818307028470885,,40.7,,,,,,,,,1,0
1990-09-04,0.0,12.050302522404197,,,,,,,,,,,0,0
1990-09-05,0.001713820396410366,8.72201584574816,,,,,,,,,,,1,0
1990-09-06,0.0,9.209851398552132,,,,,,,,,,,0,0
1990-09-07,2.403959894175613,10.110615351085356,,,,,,,,,,,1,0
1990-09-08,1.4738139375798818,12.09878338344248,,,,,,,,,,,1,0
1990-09-09,0.14110322868320302,12.182257281224393,,,,,,,,,,,1,0
1990-09-10,0.07437500186681642,10.566764963711877,,,,,,,,,,,1,0
1990-09-11,0.0006527903042923488,11.051461936165538,,,,,,,,,,,1,0
1990-09-12,0.027999808069412515,9.677685512308187,,71.7,,,,,,,,,1,0
1990-09-13,0.0,9.989192639830604,,,,,,,,,,,0,0
1990-09-14,0.0,10.522114631497855,,,,,,,,,,,0,0
1990-09-15,0.0,8.755025617234423,,,,,,,,,,,0,0
1990-09-16,0.0,7.721408624113794,,,,,,,,,,,0,0
1990-09-17,19.094248160055187,7.701387096385247,,,,,,,,,,,1,1
1990-09-18,19.70906453335799,9.724924459810381,,83.0,,,,,,,,,1,1
1990-09-19,4.157976707152692,9.982939038621737,,,,,,,,,,,1,0
1990-09-20,0.028941140655521787,6.3998704487623845,,,,,,,,,,,1,0
1990-09-21,0.18038233991051253,6.818868060405692,,,,,,,,,,,1,0
1990-09-22,0.5811861410058093,8.604588525451959,,,,,,,,,,,1,0
1990-09-23,0.19316499914998156,6.650596052798277,,,,,,,,,,,1,0
1990-09-24,0.05005602320491405,6.413587779569298,,,19.0,4.0,15.7,,,,,,1,0
1990-09-25,0.0,5.920882544427059,,,,,,,,,,,0,0
1990-09-26,0.0,1.7906260488138628,,,,,,,,,,,0,0
1990-09-27,0.010381036115528456,3.8458645134351737,,382.0,,,,,,,,,1,0
1990-09-28,2.1792080832991703,9.680196921095842,,,,,,,,,,,1,0
1990-09-29,0.029146874588464725,7.212415594871572,,,,,,,,,,,1,0
1990-09-30,0.023573848531874886,6.038985597656051,,,,,,,,,,,1,0
1990-10-01,1.1983067687339952,6.133550669480826,,,,,,,,,,,1,0
1990-10-02,3.0310758912761897,8.851817982261082,,,,,,,,,,,1,0
1990-10-03,6.812587079406098,11.40816837344363,,34.3,,,,,,,,,1,0
1990-10-04,0.286978317586595,8.961179569294131,,,,,,,,,,,1,0
1990-10-05,13.088204556708831,7.18950522031264,,,,,,,,,,,1,1
1990-10-06,14.209068121488857,6.926510719851308,,,,,,,,,,,1,1
1990-10-07,2.683366644802573,3.8725378174272014,,,,,,,,,,,1,0
1990-10-08,5.037914892681732,6.0628568560264275,,,,,,,,,,,1,0
1990-10-09,0.9904916017892784,9.78409319077025,,,,,,,,,,,1,0
1990-10-10,0.0,8.05901132355541,,,,,,,,,,,0,0
1990-10-11,0.005190518057764227,3.8360725414506764,,,,,,,,,,,1,0
1990-10-12,0.5112899214468987,6.769814099268729,,,,,,,,,,,1,0
1990-10-13,0.4294320228938596,9.308637792091076,,,,,,,,,,,1,0
1990-10-14,0.20602701926368586,9.429113617578023,,,,,,,,,,,1,0
1990-10-15,0.14116821674895375,11.67115452134624,,,,,,,,,,,1,0
1990-10-16,0.00861801106665544,11.474672197548784,,18.4,,,,,,,,,1,0
1990-10-17,0.00039045274494486985,7.336910035557366,,,,,,,,,,,1,0
1990-10-18,0.14847551647188956,6.719319124942159,,,,,,,,,,,1,0
1990-10-19,0.0,4.5670830074165565,,,,,,,,,,,0,0
1990-10-20,0.0,1.4503384557759205,,,,,,,,,,,0,0
1990-10-21,0.0,-1.4396248535747986,,,,,,,,,,,0,0
1990-10-22,0.03312743628347115,-2.4617908162479125,,,,,,,,,,,1,0
1990-10-23,0.13993615050335698,0.9746912283875986,,23.9,,,,,,,,,1,0
1990-10-24,0.005190518057764227,-0.27924457127375035,,,,,,,,,,,1,0
1990-10-25,0.07157117069884142,-2.8571247645731432,,,,,,,,,,,1,0
1990-10-26,0.003839951363374789,-1.0680408761184026,,,,,,,,,,,1,0
1990-10-27,15.972491581199092,4.582178098295117,,,,,,,,,,,1,1
1990-10-28,1.0965549658526716,7.235366459424312,,,,,,,,,,,1,0
1990-10-29,14.265189950384972,6.999820926121515,,,,,,,,,,,1,1
1990-10-30,3.690889502930315,5.307579364375329,,,,,,,,,,,1,0
1990-10-31,0.01901178089924,1.9597153568655583,,237.0,,,,,,,,,1,0
1990-11-01,1.761503552553198,0.7664003680015412,,,,,,,,,,,1,0
1990-11-02,0.006496098666348925,0.10972069013433837,,30.8,,,,,,,,,1,0
1990-11-03,0.0030370402639463404,1.4024969809736945,,,,,,,,,,,1,0
1990-11-04,0.0,0.5006388979074359,,,,,,,,,,,0,0
1990-11-05,0.0,-1.170954740476418,,,,,,,,,,,0,0
1990-11-06,0.0,-0.9523192254746392,,,,,,,,,,,0,0
1990-11-07,0.0,-1.249472310949329,,,,,,,,,,,0,0
1990-11-08,0.027999808069412515,-0.43950900224842826,,,,,,,,,,,1,0
1990-11-09,0.05505241194641803,-1.8311220746847996,,22.9,,,,,,,,,1,0
1990-11-10,0.1728476238021814,-2.7012360497966483,,,,,,,,,,,1,0
1990-11-11,0.00837662684704042,-1.5427622289249712,,,,,,,,,,,1,0
1990-11-12,0.09855257245545224,1.235403200163887,,,,,,,,,,,1,0
1990-11-13,10.229022075310953,4.549385960390339,,,,,,,,,,,1,1
1990-11-14,4.399650229607351,5.019070448617357,,,,,,,,,,,1,0
1990-11-15,6.101722626962105,4.181869958510846,,101.0,,,,,,,,,1,0
1990-11-16,10.751598012701866,5.3169889369211765,,74.8,,,,,,,,,1,1
1990-11-17,0.0,3.4710457883462595,,,,,,,,,,,0,0
1990-11-18,0.010381036115528456,-0.015612514388976706,,,,,,,,,,,1,0
1990-11-19,0.09456003789609388,-3.1233352087173785,,,,,,,,,,,1,0
1990-11-20,0.1866053062138011,-2.8764179021920877,,,,,,,,,,,1,0
1990-11-21,0.0015185201319731702,-7.613715433797608,,,,,,,,,,,1,0
1990-11-22,3.011013338170264,-8.448239431256297,,23.3,,,,,,,,,1,0
1990-11-23,0.9929483028663996,-8.448870143076306,,,,,,,,,,,1,0
1990-11-24,3.6903346440815263,-1.5393094712944162,,,,,,,,,,,1,0
1990-11-25,0.36413181381467735,-1.3832099594600893,,,,,,,,,,,1,0
1990-11-26,0.005190518057764227,-6.7236807078360235,,,,,,,,,,,1,0
1990-11-27,0.0,-7.700253932627902,,,,,,,,,,,0,0
1990-11-28,0.0,-4.580724021988941,,,,,,,,,,,0,0
1990-11-29,0.00580106619053241,-0.4789406511507082,,,,,,,,,,,1,0
1990-11-30,0.0,-5.391230200434052,,,,,,,,,,,0,0
1990-12-01,0.0,-6.435972321682642,,,,,,,,,,,0,0
1990-12-02,0.006904338454174593,3.0274584103411826,,,,,,,,,,,1,0
1990-12-03,0.0,3.8535595534729055,,,,,,,,,,,0,0
1990-12-04,0.0,-1.0790211547078457,,,,,,,,,,,0,0
1990-12-05,0.0,-2.612250186852634,,,,,,,,,,,0,0
1990-12-06,0.0,3.35430207513798,,23.0,,,,,,,,,0,0
1990-12-07,0.7116357502561819,0.9979234470370669,,,,,,,,,,,1,0
1990-12-08,2.911054030725256,-2.40170502574955,,,,,,,,,,,1,0
1990-12-09,0.1996266081680428,-4.086140848673153,,,,,,,,,,,1,0
1990-12-10,0.0,-5.426787863930997,,,,,,,,,,,0,0
1990-12-11,5.816690365133674,-1.7790573217457677,,,,,,,,,,,1,0
1990-12-12,0.7587078484535584,-2.221909642256776,,35.6,,,,,,,,,1,0
1990-12-13,0.0183753857279914,-6.89106092017812,,,,,,,,,,,1,0
1990-12-14,0.004750860660356706,-2.450277259473239,,,,,,,,,,,1,0
1990-12-15,0.014642581458045834,-0.08085707521456698,,,,,,,,,,,1,0
1990-12-16,0.006904338454174593,-1.4562334473325222,,,,,,,,,,,1,0
1990-12-17,1.8100163347512468,-1.500921689859183,,,,,,,,,,,1,0
1990-12-18,0.8539535733334713,-0.4272564374723515,,,,,,,,,,,1,0
1990-12-19,10.409279074671293,-1.9223516861032408,,,,,,,,,,,1,1
1990-12-20,0.0,-9.473294195222651,,,,,,,,,,,0,0
1990-12-21,0.0,-12.320535172184858,,23.8,,,,,,,,,0,0
1990-12-22,7.257541522286522,-3.695976943864253,,,,,,,,,,,1,0
1990-12-23,8.081049256347727,4.201413814310172,,,,,,,,,,,1,0
1990-12-24,13.131610006447847,3.8752962661372408,,,,,,,,,,,1,1
1990-12-25,11.19613189646122,2.0762341058561447,,,,,,,,,,,1,1
1990-12-26,20.374751382127865,2.3621238560218667,,,,,,,,,,,1,1
1990-12-27,3.411803482791888,1.3882985782529431,,165.0,,,,,,,,,1,0
1990-12-28,16.369015667923815,1.6339041576843556,,,,,,,,,,,1,1
1990-12-29,1.6110010567319173,1.177230217441263,,,,,,,,,,,1,0
1990-12-30,0.06286375653043591,-1.3569357507175257,,,,,,,,,,,1,0
1990-12-31,4.249645968890111,-4.085289016265335,,,,,,,,,,,1,0
1991-01-01,1.8290849944818648,-2.065565817326103,,,,,,,,,,,1,0
1991-01-02,11.929960510094304,0.9340307696434706,,,,,,,,,,,1,1
1991-01-03,1.5703435760543556,1.2331176706549627,,,,,,,,,,,1,0
1991-01-04,4.992893304535476,1.9853847244215783,,33.2,,,,,,,,,1,0
1991-01-05,18.291308346600296,2.7466321850037616,,,,,,,,,,,1,1
1991-01-06,7.2992638476240606,1.7092779088155226,,,,,,,,,,,1,0
1991-01-07,1.3875145931565926,0.20092183305422395,,58.5,,,,,,,,,1,0
1991-01-08,6.060521183240407,-1.9429861488711708,,,,,,,,,,,1,0
1991-01-09,9.879327013591297,-2.9154991032504536,,,,,,,,,,,1,1
1991-01-10,11.77068543682516,-4.587829215901196,,,,,,,,,,,1,1
1991-01-11,0.1132267843936541,-6.148437101262061,,,,,,,,,,,1,0
1991-01-12,0.027999808069412515,-8.328281570033539,,,,,,,,,,,1,0
1991-01-13,0.0,-11.966469630871018,,,,,,,,,,,0,0
1991-01-14,0.07338043111909094,-12.038631863049714,,,,,,,,,,,1,0
1991-01-15,0.025955922598932504,-10.115773060617812,,,,,,,,,,,1,0
1991-01-16,0.03815573139550893,-7.210887872290527,,,,,,,,,,,1,0
1991-01-17,0.012135793879391909,-5.134669772033477,,,,,,,,,,,1,0
1991-01-18,0.08769321096091741,-0.5809365778105757,,,,,,,,,,,1,0
1991-01-19,0.5812230673854392,0.671720730237098,,,,,,,,,,,1,0
1991-01-20,0.7217234773012499,2.541272343351864,,,,,,,,,,,1,0
1991-01-21,0.0,-1.3005102975673708,,,,,,,,,,,0,0
1991-01-22,0.0,-3.887075484087916,,,,,,,,,,,0,0
1991-01-23,0.0,-1.502569598352636,,27.4,,,,,,,,,0,0
1991-01-24,0.004085993952228461,-2.807911323882365,,,,,,,,,,,1,0
1991-01-25,0.02076207223105691,-5.093421545199874,,,,,,,,,,,1,0
1991-01-26,0.005190518057764227,-6.137717817283602,,,,,,,,,,,1,0
1991-01-27,0.0023204265107900127,-7.612794447185934,,,,,,,,,,,1,0
1991-01-28,0.005190518057764227,-7.461485991210908,,,,,,,,,,,1,0
1991-01-29,0.0,-3.990401353808125,,,,,,,,,,,0,0
1991-01-30,0.0496100239403466,-2.452154867601962,,,,,,,,,,,1,0
1991-01-31,0.0009966253117221658,-2.922918863259269,,,,,,,,,,,1,0
1991-02-01,0.0014684443207703846,-6.862498939464557,,,,,,,,,,,1,0
1991-02-02,0.08788189115742334,-8.024214748072781,,,,,,,,,,,1,0
1991-02-03,0.02870199624715852,-6.868080262908848,,,,,,,,,,,1,0
1991-02-04,0.0,-8.326696703377536,,,,,,,,,,,0,0
1991-02-05,0.0,-8.677535692475885,,,,,,,,,,,0,0
1991-02-06,0.1427039182082496,-8.19802937175433,,,,,,,,,,,1,0
1991-02-07,0.001713820396410366,-10.715904396487817,,22.4,,,,,,,,,1,0
1991-02-08,0.2632315472170393,-9.486180318403626,,,,,,,,,,,1,0
1991-02-09,0.829699602272152,-5.612470600521874,,,,,,,,,,,1,0
1991-02-10,0.3858280397573287,-5.789190689857776,,,,,,,,,,,1,0
1991-02-11,0.026691124223635797,-8.29209681946702,,,,,,,,,,,1,0
1991-02-12,0.0,-8.182375751258348,,,,,,,,,,,0,0
1991-02-13,0.0,-10.121114921426908,,,,,,,,,,,0,0
1991-02-14,0.0,-12.926249520734244,,,,,,,,,,,0,0
1991-02-15,0.9059516669977258,-9.251983899623669,,,,,,,,,,,1,0
1991-02-16,0.027999808069412515,-7.731229073658426,,,,,,,,,,,1,0
