Date,Pptn,Temp,Q,TP_catch,colour_lake,chl-a_lake,TP_lake,PTI,Biovolume,CyanoBiovol,rel_res_time,Rain_day,Pptn_intense,status_TP_lake,status_chl-a_lake,status_CyanoBiovol,Pptn_lag1M,Temp_lag1M,Q_lag1M,TP_catch_lag1M,colour_lake_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,PTI_lag1M,Biovolume_lag1M,CyanoBiovol_lag1M,rel_res_time_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,status_TP_lake_lag1M,status_chl-a_lake_lag1M,status_CyanoBiovol_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,rel_res_time_lag2M_av,rel_res_time_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,status_chl-a_lake_prevSummer,status_TP_lake_prevSummer,status_CyanoBiovol_prevSummer
1980-11-30,47.24528701397386,-2.5750622724024463,5.699206896551725,,,,,,,,0.21820264726943653,18,2,,,,173.85888111623112,3.4883971316892146,16.180290322580646,,,,32.80952380952381,,,,0.09721268566893575,29.0,6.0,M,,,11,0,,,,254.68482499253543,351.67663887499646,402.7756454203069,534.5137148530887,593.8758569681804,57.0,81.0,107.0,132.0,144.0,9.0,14.0,15.0,21.0,25.0,,,7.186894172656123,9.589316542480676,9.785300333704116,7.14230774935113,0.2512904006960445,0.42946920014345197,aut,,,,,,
1980-12-31,72.21227929877948,-1.221709109412951,5.471566666666667,,,,,,,,0.226243866270783,24,3,,,,47.24528701397386,-2.5750622724024463,5.699206896551725,,,,,,,,0.21820264726943653,18.0,2.0,,,,12,0,,,,221.10416813020498,301.93011200650926,398.92192588897024,450.0209324342808,581.7590018670627,47.0,75.0,99.0,125.0,150.0,8.0,11.0,16.0,17.0,23.0,,,0.456667429643387,3.9329086909699327,10.939748609566186,8.423269187986651,0.1577076664691859,0.2402611495538417,wint,,,,,,
1981-01-31,18.98268780314228,-4.197499842666086,3.7725161290322573,,,1.0,44.16666666666666,,,,0.4616534628426669,16,0,PB,HG,,72.21227929877948,-1.221709109412951,5.471566666666667,,,,,,,,0.226243866270783,24.0,3.0,,,,1,0,408.26092871115145,121.0,15.0,119.45756631275336,293.3164474289845,374.1423913052887,471.1342051877498,522.2332117330603,42.0,71.0,99.0,123.0,149.0,5.0,11.0,14.0,19.0,20.0,,,-1.8983856909076957,-0.10279141670872605,5.585386781609197,9.117021295266346,0.22222325677010954,0.18055306640305147,wint,7.115839947089948,22.559523809523807,,HG,M,
1981-02-28,25.395797472634687,-5.1424104727053805,1.0613333333333328,,,,,,,,1.4334855844300205,16,1,,,,18.98268780314228,-4.197499842666086,3.7725161290322573,,,1.0,44.16666666666666,,,,0.4616534628426669,16.0,0.0,PB,HG,,2,0,408.26092871115145,121.0,15.0,91.19496710192178,138.4402541158956,312.2991352321267,393.125079108431,490.1168929908922,40.0,58.0,87.0,115.0,139.0,3.0,5.0,11.0,14.0,19.0,,,-2.7096044760395155,-2.6647570748271594,4.622041397849463,4.98109656408355,0.34394866455672474,0.3020333254609619,wint,7.115839947089948,22.559523809523807,,HG,M,
1981-03-31,70.56599600639002,-3.2339312763353956,2.3592903225806454,,,1.0,31.0,,,,1.5570886550247085,18,3,M,HG,,25.395797472634687,-5.1424104727053805,1.0613333333333328,,,,,,,,1.4334855844300205,16.0,1.0,,,,3,0,408.26092871115145,121.0,15.0,44.37848527577698,116.59076457455643,163.83605158853024,337.6949327047614,418.5208765810659,32.0,56.0,74.0,103.0,131.0,1.0,4.0,6.0,12.0,15.0,,,-4.66995515768573,-3.520539808261471,2.4169247311827964,3.435138709677419,0.9475695236363434,0.7071276378478232,spr,7.115839947089948,22.559523809523807,,HG,M,
1981-04-30,9.495529430903911,3.4697571671723284,8.79206896551724,,,1.5750000000000002,35.666666666666664,,,,0.15084203669911828,10,1,M,HG,,70.56599600639002,-3.2339312763353956,2.3592903225806454,,,1.0,31.0,,,,1.5570886550247085,18.0,3.0,M,HG,,4,1,408.26092871115145,121.0,15.0,95.96179347902472,114.94448128216699,187.15676058094638,234.40204759492033,408.2609287111517,34.0,50.0,74.0,92.0,121.0,4.0,4.0,7.0,9.0,15.0,,,-4.1881708745203845,-4.191280530568952,1.7103118279569904,2.3977132616487444,1.495287119727364,1.150742567432465,spr,7.115839947089948,22.559523809523807,,HG,M,
1981-05-31,59.56697989444156,11.499656446314749,5.114806451612904,,,,,,,,0.21673684099483667,20,2,,,,9.495529430903911,3.4697571671723284,8.79206896551724,,,1.5750000000000002,35.666666666666664,,,,0.15084203669911828,10.0,1.0,M,HG,,5,1,408.26092871115145,121.0,15.0,80.06152543729395,105.45732290992862,124.4400107130708,196.65229001185037,243.89757702582446,28.0,44.0,60.0,84.0,102.0,4.0,5.0,5.0,8.0,10.0,,,0.1179129454184702,-1.6355281939561477,5.575679644048943,4.070897540477072,0.853965345861913,1.0471387587179488,spr,7.115839947089948,22.559523809523807,,HG,M,
1981-06-30,111.2404325350812,12.489795393316813,6.387266666666667,,,2.8357142857142863,23.833333333333336,,,,0.1988734751422992,24,5,M,HG,,59.56697989444156,11.499656446314749,5.114806451612904,,,,,,,,0.21673684099483667,20.0,2.0,,,,6,1,408.26092871115145,121.0,15.0,69.06250932534549,139.62850533173548,165.02430280437008,184.00699060751242,256.2192699062922,30.0,48.0,64.0,80.0,104.0,3.0,6.0,7.0,7.0,10.0,,,7.484706806743542,3.911827445717229,6.9534377085650725,5.422055246570262,0.18378943884697707,0.6415558442395541,summ,7.115839947089948,22.559523809523807,,HG,M,
1981-07-31,111.45036699889164,15.627002404366888,2.8402580645161293,,,4.35,20.0,,,,0.4701358163468087,25,4,M,HG,,111.2404325350812,12.489795393316813,6.387266666666667,,,2.8357142857142863,23.833333333333336,,,,0.1988734751422992,24.0,5.0,M,HG,,7,1,408.26092871115145,121.0,15.0,170.8074124295228,180.30294186042664,250.86893786681657,276.26473533945136,295.2474231425939,44.0,54.0,72.0,88.0,104.0,7.0,8.0,11.0,12.0,12.0,,,11.994725919815783,9.153069668934632,5.751036559139787,6.76471402793227,0.2078051580685675,0.1888174509454177,summ,7.115839947089948,22.559523809523807,,HG,M,
1981-08-31,17.428747817767047,14.216976151819468,1.2245862068965516,,,,,,,,1.3553214801644273,22,1,,,,111.45036699889164,15.627002404366888,2.8402580645161293,,,4.35,20.0,,,,0.4701358163468087,25.0,4.0,M,HG,,8,1,408.26092871115145,121.0,15.0,222.6907995339729,282.2577794284144,291.75330885931817,362.3193048657083,387.7151023383433,49.0,69.0,79.0,97.0,113.0,9.0,11.0,12.0,15.0,16.0,,,14.058398898841853,13.205484747999485,4.6137623655914,4.780777060931899,0.3345046457445535,0.29524871082798115,summ,7.115839947089948,22.559523809523807,,HG,M,
1981-09-30,82.76015150583444,11.433895846207454,0.8094666666666667,,,2.8400000000000003,26.416666666666668,,,,3.1418682077770743,20,4,M,HG,,17.428747817767047,14.216976151819468,1.2245862068965516,,,,,,,,1.3553214801644273,22.0,1.0,,,,9,1,408.26092871115145,121.0,15.0,128.87911481665873,240.11954735173987,299.6865272461813,309.1820566770853,379.74805268347563,47.0,71.0,91.0,101.0,119.0,5.0,10.0,12.0,13.0,16.0,,,14.921989278093182,14.111257983167723,2.0324221357063426,3.4840369793597823,0.9127286482556176,0.6747769238845115,aut,7.115839947089948,22.559523809523807,,HG,M,
1981-10-31,116.66265458973706,4.211162145800671,7.167299999999999,,,,,,,,0.15366947454554652,30,6,,,,82.76015150583444,11.433895846207454,0.8094666666666667,,,2.8400000000000003,26.416666666666668,,,,3.1418682077770743,20.0,4.0,M,HG,,10,0,408.26092871115145,121.0,15.0,100.18889932360153,211.63926632249314,322.87969885757417,382.4466787520159,391.94220818292,42.0,67.0,91.0,111.0,121.0,5.0,9.0,14.0,16.0,17.0,,,12.825435999013466,13.759291467464605,1.017026436781611,1.6247703126931157,2.2485948439707504,1.6557751680961033,aut,7.115839947089948,22.559523809523807,,HG,M,
1981-11-30,139.83377330279012,0.47816749340680076,10.383333333333335,,,,,,,,0.11175368617349243,22,9,,,,116.66265458973706,4.211162145800671,7.167299999999999,,,,,,,,0.15366947454554652,30.0,6.0,,,,11,0,408.26092871115145,121.0,15.0,199.42280609557156,216.8515539133386,328.30192091223006,439.5423534473114,499.10933334175314,50.0,72.0,97.0,121.0,141.0,10.0,11.0,15.0,20.0,22.0,,,7.822528996004068,9.954011381275865,3.988383333333335,3.0671176245210723,1.64776884116131,1.5502863874956825,aut,7.115839947089948,22.559523809523807,,HG,M,
1981-12-31,30.046716472886423,-10.432671640754718,5.5708,,,,,,,,0.18030746409456117,20,0,,,,139.83377330279012,0.47816749340680076,10.383333333333335,,,,,,,,0.11175368617349243,22.0,9.0,,,,12,0,408.26092871115145,121.0,15.0,256.4964278925272,339.2565793983617,356.68532721612854,468.13569421502035,579.3761267501017,52.0,72.0,94.0,119.0,143.0,15.0,19.0,20.0,24.0,29.0,,,2.3446648196037403,5.374408495138309,8.775316666666669,6.120033333333333,0.13271158035951913,1.1357637894987043,wint,7.115839947089948,22.559523809523807,,HG,M,
1982-01-31,24.258942719590504,-10.293308640624124,,,,,,,,,,14,0,,,,30.046716472886423,-10.432671640754718,5.5708,,,,,,,,0.18030746409456117,20.0,0.0,,,,1,0,456.09662573069306,124.0,19.0,169.88048977567658,286.5431443654137,369.30329587124794,386.73204368901514,498.18241068790684,42.0,72.0,92.0,114.0,139.0,9.0,15.0,19.0,20.0,24.0,,,-4.977252073673954,-1.9144473338490815,7.977066666666668,7.707144444444445,0.14603057513402645,0.14857687493786642,wint,3.3404761904761906,22.555555555555557,,HG,M,
1982-02-28,41.918035680741006,-3.5579342921440906,1.5581904761904763,,,,,,,,0.8199358065287309,19,0,,,,24.258942719590504,-10.293308640624124,,,,,,,,,,14.0,0.0,,,,2,0,456.09662573069306,124.0,19.0,54.30565919247695,194.13943249526713,310.802087085004,393.5622385908386,410.9909864086057,34.0,56.0,86.0,106.0,128.0,0.0,9.0,15.0,19.0,20.0,,,-10.362990140689416,-6.7492709293240125,,,,,wint,3.3404761904761906,22.555555555555557,,HG,M,
1982-03-31,103.37650296494789,0.7109563827816656,10.188967741935484,85.0,,,32.666666666666664,,,,0.19054860325838519,19,4,M,,,41.918035680741006,-3.5579342921440906,1.5581904761904763,,,,,,,,0.8199358065287309,19.0,0.0,,,,3,0,456.09662573069306,124.0,19.0,66.17697840033154,96.22369487321802,236.05746817600797,352.72012276574515,435.4802742715797,33.0,53.0,75.0,105.0,125.0,0.0,0.0,9.0,15.0,19.0,,,-6.925621466384102,-8.09463819117431,,,,,spr,3.3404761904761906,22.555555555555557,,HG,M,
1982-04-30,30.51639974106272,4.4919951811574546,14.319600000000001,53.0,,1.95,46.85714285714285,,,,0.0803979857603241,11,1,PB,HG,,103.37650296494789,0.7109563827816656,10.188967741935484,85.0,,,32.666666666666664,,,,0.19054860325838519,19.0,4.0,M,,,4,1,456.09662573069306,124.0,19.0,145.29453864568893,169.55348136527948,199.60019783816574,339.43397114095603,456.0966257306932,38.0,52.0,72.0,94.0,124.0,4.0,4.0,4.0,13.0,19.0,,,-1.4234889546812068,-4.380095516662181,5.87357910906298,,0.5052422048935576,,spr,3.3404761904761906,22.555555555555557,,HG,M,
1982-05-31,93.44076525335734,9.315774916690991,5.8672499999999985,34.0,,2.4333333333333336,32.2,,,,0.1814800047754608,22,5,M,HG,,30.51639974106272,4.4919951811574546,14.319600000000001,53.0,,1.95,46.85714285714285,,,,0.0803979857603241,11.0,1.0,PB,HG,,5,1,456.09662573069306,124.0,19.0,133.89290270601063,175.8109383867517,200.06988110634202,230.11659757922865,369.9503708820189,30.0,49.0,63.0,83.0,105.0,5.0,5.0,5.0,5.0,14.0,69.0,,2.6014757819695657,0.5483390905983452,12.254283870967743,8.688919406041988,0.13547329450935425,0.36362746518247974,spr,3.3404761904761906,22.555555555555557,,HG,M,
1982-06-30,26.90705224242233,13.508586496321547,1.2495333333333332,,,3.1,29.928571428571427,,,,1.37187602739715,14,1,M,HG,,93.44076525335734,9.315774916690991,5.8672499999999985,34.0,,2.4333333333333336,32.2,,,,0.1814800047754608,22.0,5.0,M,HG,,6,1,456.09662573069306,124.0,19.0,123.95716499442008,227.33366795936803,269.2517036401089,293.5106463596996,323.5573628325861,33.0,52.0,71.0,85.0,105.0,6.0,10.0,10.0,10.0,10.0,43.5,57.333333333333336,6.903885048924228,4.839575493543372,10.093425,10.125272580645161,0.13093899526789204,0.15080886459805634,summ,3.3404761904761906,22.555555555555557,,HG,M,
1982-07-31,30.658415815121774,17.534328733898974,0.4855333333333332,57.0,,,,,,,2.7926360506244756,11,1,,,,26.90705224242233,13.508586496321547,1.2495333333333332,,,3.1,29.928571428571427,,,,1.37187602739715,14.0,1.0,M,HG,,7,1,456.09662573069306,124.0,19.0,120.34781749577971,150.86421723684248,254.24072020179017,296.1587558825314,320.41769860212196,36.0,47.0,66.0,85.0,99.0,6.0,7.0,11.0,11.0,11.0,,,11.412180706506273,9.105452198056666,3.5583916666666653,7.145461111111111,0.7766780160863049,0.5445846726443113,summ,3.3404761904761906,22.555555555555557,,HG,M,
1982-08-31,101.58088440964241,15.584898674009938,0.20335483870967744,,20.0,2.966666666666667,15.666666666666664,,,,5.539599336853604,22,5,HG,HG,,30.658415815121774,17.534328733898974,0.4855333333333332,57.0,,,,,,,2.7926360506244756,11.0,1.0,,,,8,1,456.09662573069306,124.0,19.0,57.56546805754414,151.00623331090154,181.52263305196405,284.89913601691217,326.81717169765324,25.0,47.0,58.0,77.0,96.0,2.0,7.0,8.0,12.0,12.0,,,15.521457615110265,13.452896715637172,0.8675333333333328,2.5341055555555543,2.0822560390108125,1.4486640275990286,summ,3.3404761904761906,22.555555555555557,,HG,M,
1982-09-30,111.46366068544827,11.11683825678929,1.7832666666666666,,34.0,1.9,12.5,,,,1.9403032143156536,28,7,HG,HG,,101.58088440964241,15.584898674009938,0.20335483870967744,,20.0,2.966666666666667,15.666666666666664,,,,5.539599336853604,22.0,5.0,HG,HG,,9,1,456.09662573069306,124.0,19.0,132.2393002247642,159.1463524671866,252.58711772054372,283.10351746160666,386.48002042655463,33.0,47.0,69.0,80.0,99.0,6.0,7.0,12.0,13.0,17.0,,,16.559613703954458,15.542604634743485,0.344444086021505,0.6461405017921141,4.166117693739039,3.2347038049584094,aut,3.3404761904761906,22.555555555555557,,HG,M,
1982-10-31,84.62361380524634,5.919030324794476,5.823833333333335,,25.0,1.375,13.666666666666664,,,,0.19029677780899143,27,4,HG,HG,,111.46366068544827,11.11683825678929,1.7832666666666666,,34.0,1.9,12.5,,,,1.9403032143156536,28.0,7.0,HG,HG,,10,0,456.09662573069306,124.0,19.0,213.0445450950907,243.70296091021257,270.6100131526347,364.0507784059922,394.56717814705496,50.0,61.0,75.0,97.0,108.0,12.0,13.0,14.0,19.0,20.0,,,13.350868465399614,14.745355221566065,0.9933107526881717,0.8240516129032253,3.7399512755846285,3.424179533931244,aut,3.3404761904761906,22.555555555555557,,HG,M,
1982-11-30,177.71387305365258,2.531344397887447,15.449214285714287,,,,,,,,0.09019405386822418,26,8,,,,84.62361380524634,5.919030324794476,5.823833333333335,,25.0,1.375,13.666666666666664,,,,0.19029677780899143,27.0,4.0,HG,HG,,11,0,456.09662573069306,124.0,19.0,196.08727449069465,297.6681589003371,328.3265747154587,355.23362695788126,448.67439221123857,55.0,77.0,88.0,102.0,124.0,11.0,16.0,17.0,18.0,23.0,,,8.517934290791883,10.8735890851979,3.80355,2.603484946236559,1.0652999960623224,2.5567331096594157,aut,3.3404761904761906,22.555555555555557,,HG,M,
1982-12-31,133.07424907274998,-1.1101419539577877,11.311066666666667,,,,,,,,0.11004195742867624,27,5,,,,177.71387305365258,2.531344397887447,15.449214285714287,,,,,,,,0.09019405386822418,26.0,8.0,,,,12,0,456.09662573069306,124.0,19.0,262.33748685889896,373.80114754434726,475.38203195398955,506.04044776911155,532.9475000115339,53.0,81.0,103.0,114.0,128.0,12.0,19.0,24.0,25.0,26.0,,,4.2251873613409625,6.522404326490402,10.63652380952381,7.685438095238095,0.1402454158386076,0.7402646819976226,wint,3.3404761904761906,22.555555555555557,,HG,M,
1983-01-31,53.685530588934604,0.6348736270485567,8.952923076923076,,,,,,,,0.12738943392519386,21,2,,,,133.07424907274998,-1.1101419539577877,11.311066666666667,,,,,,,,0.11004195742867624,27.0,5.0,,,,1,0,517.8998738830854,127.0,21.0,310.7881221264026,395.411735931649,506.8753966170972,608.4562810267398,639.1146968418615,53.0,80.0,108.0,130.0,141.0,13.0,17.0,24.0,29.0,30.0,,,0.7106012219648306,2.446744256241376,13.380140476190476,10.86137142857143,0.10011800564845001,0.13017759636863016,wint,3.0,22.797619047619044,,HG,M,
1983-02-28,20.3798181030144,-5.861013292309169,3.50476,,,,,,,,0.5663433330568289,8,1,,,,53.685530588934604,0.6348736270485567,8.952923076923076,,,,,,,,0.12738943392519386,21.0,2.0,,,,2,0,517.8998738830854,127.0,21.0,186.75977966168463,364.47365271533727,449.0972665205835,560.560927206032,662.1418116156743,48.0,74.0,101.0,129.0,151.0,7.0,15.0,19.0,26.0,31.0,,,-0.2376341634546144,0.6853586903260697,10.131994871794872,11.904401343101343,0.11871569567693487,0.10920848174069764,wint,3.0,22.797619047619044,,HG,M,
1983-03-31,48.42278925948751,0.49479475647472876,3.3860666666666663,,,,,,,,0.5309922007446034,18,1,,,,20.3798181030144,-5.861013292309169,3.50476,,,,,,,,0.5663433330568289,8.0,1.0,,,,3,0,517.8998738830854,127.0,21.0,74.06534869194905,207.13959776469906,384.8534708183515,469.4770846235981,580.9407453090463,29.0,56.0,82.0,109.0,137.0,3.0,8.0,16.0,20.0,27.0,,,-2.6130698326303046,-2.112093873072802,6.2288415384615385,7.9229165811965805,0.3468663834910112,0.26792490813689923,spr,3.0,22.797619047619044,,HG,M,
1983-04-30,54.07939926300694,4.819213183139502,9.685160000000002,,32.0,0.8,36.0,,,,0.12015227669105226,21,1,M,HG,,48.42278925948751,0.49479475647472876,3.3860666666666663,,,,,,,,0.5309922007446034,18.0,1.0,,,,4,1,517.8998738830854,127.0,21.0,68.80260736250196,122.48813795143658,255.56238702418645,433.2762600778393,517.8998738830855,26.0,47.0,74.0,100.0,127.0,2.0,4.0,9.0,17.0,21.0,,,-2.6831092679172186,-1.5771149695952964,3.4454133333333337,5.281249914529914,0.5486677669007158,0.4082416559088749,spr,3.0,22.797619047619044,,HG,M,
1983-05-31,94.0372258439606,9.915531444128954,5.957250000000001,,27.0,2.05,39.0,,,,0.18371953035655864,27,3,PB,HG,,54.07939926300694,4.819213183139502,9.685160000000002,,32.0,0.8,36.0,,,,0.12015227669105226,21.0,1.0,M,HG,,5,1,517.8998738830854,127.0,21.0,102.50218852249449,122.88200662550892,176.5675372144434,309.64178628719367,487.35565934084616,39.0,47.0,68.0,95.0,121.0,2.0,3.0,5.0,10.0,18.0,,,2.657003969807117,-0.18233511756498122,6.535613333333334,5.525328888888889,0.32557223871782753,0.40582927016416104,spr,3.0,22.797619047619044,,HG,M,
1983-06-30,43.413287985613984,13.590289221664493,2.0680344827586206,,23.0,4.1,28.2,,,,0.875589341697529,20,1,M,HG,,94.0372258439606,9.915531444128954,5.957250000000001,,27.0,2.05,39.0,,,,0.18371953035655864,27.0,3.0,PB,HG,,6,1,517.8998738830854,127.0,21.0,148.1166251069676,196.53941436645513,216.9192324694694,270.6047630584043,403.6790121311542,48.0,66.0,74.0,95.0,122.0,4.0,5.0,6.0,8.0,13.0,,,7.367372313634229,5.076513127914393,7.821205000000002,6.342825555555556,0.15193590352380515,0.27828800259740427,summ,3.0,22.797619047619044,,HG,M,
1983-07-31,45.2783036722861,17.050505299819516,0.47289655172413797,,17.0,4.6,23.700000000000003,,,,2.760671941329834,16,3,M,HG,,43.413287985613984,13.590289221664493,2.0680344827586206,,23.0,4.1,28.2,,,,0.875589341697529,20.0,1.0,M,HG,,7,1,517.8998738830854,127.0,21.0,137.45051382957465,191.5299130925816,239.952702352069,260.3325204550836,314.0180510440182,47.0,68.0,86.0,94.0,115.0,4.0,5.0,6.0,7.0,9.0,,,11.752910332896725,9.441677949644314,4.012642241379312,5.903481494252873,0.5296544360270434,0.3931537162483794,summ,3.0,22.797619047619044,,HG,M,
1983-08-31,23.606144234480748,15.509731099515855,0.10156666666666667,,20.0,2.2,24.4,,,,11.46306980909761,13,1,M,HG,,45.2783036722861,17.050505299819516,0.47289655172413797,,17.0,4.6,23.700000000000003,,,,2.760671941329834,16.0,3.0,M,HG,,8,1,517.8998738830854,127.0,21.0,88.69159165790016,182.7288175018608,236.8082167648676,285.23100602435534,305.61082412736965,36.0,63.0,84.0,102.0,110.0,4.0,7.0,8.0,9.0,10.0,,,15.32039726074201,13.518775321870985,1.2704655172413806,2.832727011494251,1.818130641513681,1.27332693779464,summ,3.0,22.797619047619044,,HG,M,
