"date","obs_tas","ERA5_tas","tas_1","tas_2","tas_3","tas_4","tas_5","tas_6","tas_7","tas_8","tas_9","tas_10","tas_11","tas_12","tas_13","tas_14","tas_15","tas_16","tas_17","tas_18","tas_19","tas_20","tas_21","tas_22","tas_23","tas_24","tas_25"
1993-03-11,NA,14.991518949555,11.7934193364171,21.1767602856906,20.688642887721,18.0100443573223,15.8016768733199,12.6884920571556,16.6643952433223,19.7794602685128,21.7554982766698,19.0296860556224,13.950701771198,14.2098773910257,19.2582470086077,14.1998345446801,23.9015318832624,15.5910057314717,13.669797892546,14.7005912894966,15.3231009213781,14.2352249648111,21.1204401870506,16.3498231920622,15.2029705796839,21.8444385507755,17.8240785244763
1993-03-12,NA,17.231621622954,13.5287598300154,19.897449300138,24.3362229601593,19.0296860556224,17.4305166758761,13.0366356866293,21.5082543127464,21.3405403773982,24.8419155904193,19.8852966940491,15.6491904024501,15.2546219068413,20.1548993950717,17.5193982068232,16.4292561730984,14.1958709076679,14.7610084450688,15.8618001761538,16.0475303613939,12.6247512965108,14.8460971638604,22.2411117265901,15.191915657522,19.3759683972186,17.2484589658651
1993-03-13,NA,20.2457133699415,17.141172665804,20.2095964938343,24.324580162687,22.2855833482796,20.8068162046273,14.1659851857472,22.1393897666392,25.3114805975363,16.105324312894,21.4501986843175,19.7264786629138,17.4395355401305,16.2595712927085,18.321924294061,15.6503645878586,13.0464655735736,15.8802037427008,18.4265342268628,19.1858155509098,13.9671578939842,15.3236055328129,24.6248264937377,16.3686271824165,15.5690811597432,19.3248784985153
1993-03-14,NA,20.6280979253463,20.8387973344831,23.7211995335872,23.4032866357248,21.5092241384169,21.669477524201,15.3422351417578,20.1028019113103,22.6366570254657,15.9149790980954,24.0075161929677,18.683589636579,17.479277246183,14.5864208303405,19.2523401707153,15.9804849220921,13.7482461292265,15.1867367498094,20.6196202691373,22.2591821103595,14.5580099361052,18.1865206686551,24.324580162687,14.7005912894966,13.2873559808396,16.9135847413677
1993-03-15,NA,20.0000960974442,17.2757762502199,13.2673008050399,21.5504498615939,19.7480193863695,23.5918794697821,17.6717119206769,17.6947953269284,17.937738655972,17.141172665804,25.2771562857958,16.1989593063694,15.9287805796057,14.8207142175266,21.1211783374581,14.4792619515591,15.0913585768037,19.0089392915931,15.0568603600516,22.8827675615342,15.2712847488435,18.3446706149057,21.865339024716,16.6590442968728,16.906131220275,15.0507367680175
1993-03-16,NA,20.8647701578344,12.8992042814939,14.6951230684868,19.3643783039571,24.3481728131107,21.8316236732194,21.4319963551723,17.1614268094,21.0386703669503,16.0209569325382,24.2282686926566,15.5713940238862,17.1812343808728,15.6402555246296,12.899402075149,17.2340264511507,14.4784025251925,17.8370860918266,12.6306510974563,23.9481250379769,13.7552073621367,22.8290888596519,18.683589636579,15.8637675673666,20.6983956423794,15.8090303581868
1993-03-17,NA,20.7878197995544,14.7042179323496,15.4250055295622,16.5135351538087,22.2141167749934,16.4301423410453,16.2825901587555,19.4543356919534,21.5939675430251,17.6840875991865,20.2430545854605,15.1527351837757,20.1548993950717,14.7868934827629,11.8596036411198,18.5008032754908,13.457718759757,14.4168776167989,15.1265669703435,23.3729949050262,13.0464655735736,26.7887020031992,16.9617208918379,15.2836374787748,15.9914788266893,16.3823052139533
1993-03-18,NA,24.4864050781776,14.6823824125689,17.1089772668909,21.4138607348539,16.8337723075697,13.8741624960267,16.441037863946,14.8263030560216,26.3251860075135,22.5039787594473,16.5102627260913,20.2228725565976,16.6722388847758,18.0916061107382,13.0491242714174,18.4357782488213,15.8863727470811,14.3748895158076,18.6352968894356,21.6651780540335,14.4683986760422,24.3481728131107,14.5516938111949,14.3791747558877,14.8041320586017,17.6206755123383
1993-03-19,NA,24.7383338955611,15.5171203386193,20.0018988091828,17.4857117726838,14.2860353998944,14.418452467695,25.4461410787197,14.3375255538291,26.5919835378681,24.754660039606,14.5827300532458,21.1175789382209,13.8741624960267,20.8310954120519,14.7626701803772,18.6599481259652,17.2307049341668,13.9203748992581,19.2509256214067,22.8827675615342,19.2511607723968,21.0430903189985,14.5943779293843,15.0003785633723,15.753128013612,20.0430141055053
1993-03-20,NA,18.9074466886053,19.2511607723968,19.8066689090213,17.5063712003861,15.2602717112644,15.2489297938558,13.6177411171244,16.1379907484836,20.11815537189,19.0408056185136,18.1989460915358,19.1946144137234,15.7485662542429,21.3405403773982,14.682214481093,17.7041663324261,16.1309505274717,13.9413333532865,20.6983956423794,27.5575783657731,21.7365117867667,22.067243447305,16.3504630792632,15.8239501361049,22.1164800573253,19.4395029322169
1993-03-21,NA,22.6477294266585,21.669477524201,17.3026420129757,15.8968470622613,15.3422351417578,16.0518799450877,14.9559086792851,19.368076918066,19.2514293588961,17.5017902441445,22.5039787594473,15.7660095302524,20.3417442751948,22.2591821103595,15.7485662542429,21.8556245488472,15.6802516660927,15.1732663291644,17.309880477225,26.1496072515715,24.2088469373904,25.9309897028627,16.2225434616847,15.841921880408,23.3873510850089,16.6144891016292
1993-03-22,NA,18.1389871382886,14.5318013857461,15.6502497312566,14.1587274200536,17.2334776062559,15.6802516660927,15.6308068793991,21.5382737950564,14.1554409125611,22.6060778543332,19.1729660088278,14.6734269298809,16.8614209506126,23.2521381154031,16.4801319567016,17.2646114451203,15.450461211509,14.9559086792851,15.1886168058268,19.1106399014116,15.079594726605,26.0655054123633,17.0278529518268,16.5183517911922,17.479277246183,16.6590442968728
1993-03-23,NA,15.9384093496616,15.8531744124788,14.6301155317119,15.079594726605,17.297575187711,14.0456581658576,18.349383169536,19.404320023987,13.6540617317745,15.9864947339575,14.0729706833962,15.0741256815896,14.3375255538291,22.0158453309812,17.1812343808728,16.4602872940384,16.313900420553,15.7918245919441,13.0463723545358,15.4372644664285,14.6068542321673,24.3235635046437,15.0309839330415,18.9002592614012,16.6144891016292,23.4886425726896
1993-03-24,NA,17.7195365288473,14.9851131363594,17.3198061587997,15.762926432956,16.1400953375911,13.4125676682784,20.0779614396834,16.6643952433223,14.5480931498177,16.7801087670098,13.0491242714174,15.7295091986086,14.6942639497069,21.5477362597425,19.8267757687905,19.8267757687905,18.6430124131116,15.6027575263681,12.9631248837687,14.416549942742,16.3034904483764,18.7369483128335,11.4653099269288,16.6992120862773,16.6959621776449,18.0916061107382
1993-03-25,NA,20.7167670286092,16.1945231813152,16.9557263234243,14.2966508310205,15.0052128772592,13.5984225167373,21.1345064464291,16.5388882345698,15.4579932983425,14.9358506861486,12.96197848645,15.7485662542429,19.2385038649907,21.7457187980054,16.6328253107412,18.7821999398474,20.2228725565976,15.7295091986086,12.2471597837678,14.8572472211447,15.9287805796057,12.9580050766827,14.4663994780574,14.2050130873476,15.8513893929302,16.0314116832045
1993-03-26,NA,19.5063471055499,17.5722444875846,15.6443026412297,17.1859005334634,16.4685406623694,15.4503321520371,21.044292100986,19.6273474913241,18.779401513991,14.0152705044149,12.4494556576013,17.16874021503,25.3342264306653,13.5489192716303,14.6109368005669,18.5136446731151,17.6842887406354,16.1911109990048,12.3292676146612,15.2394336461487,15.9564134553209,14.2855191715918,15.4802936433219,14.4017865556939,14.5580689150472,15.4874361805291
1993-03-27,NA,16.6198425686784,22.6415715738443,14.4683986760422,21.4591892933978,20.451263038859,19.7794602685128,26.4466820229974,24.4730076134713,12.1928882294638,15.8619586030483,13.3161492142922,24.7007271819253,17.2307049341668,15.011593388702,12.2472812985972,18.8492297040036,15.8122497387282,14.413172073953,12.8749021597942,15.5724777983257,15.6275516040364,14.4150119110188,13.4491418916563,16.3686271824165,16.7130261293754,21.4614645437657
1993-03-28,NA,13.8920974182738,15.9564134553209,13.0628428658416,18.4327776659142,22.6557526201058,21.5231134086169,21.1176069487089,14.4208711207336,12.2112522484307,20.1088044913649,17.4194140265593,15.9926434366769,13.2110703088209,20.8312528585375,12.5948094475316,18.916170652412,13.9397611952431,15.7513616857329,14.4208815451721,17.0283632240284,21.5092241384169,16.441037863946,11.666737945008,19.2728544537999,15.089943695622,26.8534937682635
1993-03-29,NA,12.9484945338184,14.6257189606051,14.9158189449288,15.4337566088992,19.1663104013922,20.0779614396834,16.8337723075697,12.6004130624873,14.1380700013706,15.4100899859639,20.2303753099103,14.4663994780574,12.1930963435647,21.63859646549,15.3771146758891,16.2613316509236,16.5514558346882,18.321924294061,17.706729096031,21.2263850694162,18.5136446731151,22.8674890361675,14.6798512151198,16.0475308698438,12.5966873852518,14.3685964862903
1993-03-30,NA,17.3626493336548,14.6775115275609,15.8618001761538,22.3881633479232,17.4728192419858,16.3997713783981,13.7287398175941,13.1122640909142,15.2998160501257,14.7610084450688,17.3114434850354,14.9890817830914,13.2061301014576,16.4938683929235,17.2648565900187,14.0416479409486,19.9358936279516,23.1140020500321,18.0100443573223,24.2088469373904,14.9158189449288,22.4637707990576,19.2758111132679,13.6912122898765,13.3057360843074,13.3185695731155
1993-03-31,NA,17.7035042089981,15.6206570576712,18.6420326421521,20.2734098185417,16.9776492606459,14.4832237894612,16.4101881754462,13.2756490849665,20.9631624525812,13.2679513900529,16.3103497320521,13.872396863419,13.3584645997083,13.6912122898765,17.876127339494,13.6349216904068,21.3405403773982,17.3665792464723,15.6857686827094,22.328300312644,14.4683986760422,24.4496544843361,15.0885096902929,12.5846603068655,14.6319564534169,14.233127700742
1993-04-01,NA,13.8899179222275,12.8381763953287,21.731911272666,17.1459627695091,18.0983627977512,13.7377080051322,17.7623691356585,14.2050130873476,17.6277157268289,13.9009779707329,14.7626701803772,14.233127700742,15.079594726605,16.3289013293276,16.89160288095,13.4138241170609,22.8734749877032,13.1800989190953,12.5325756133376,25.2025593448476,12.2256288598841,24.8607137634792,14.4337834705933,14.4772360551819,15.2060295093093,15.5620214744946
1993-04-02,NA,13.39398934423,11.548295175485,18.4798219938219,13.390805156006,25.2358288009924,13.5984225167373,20.5003982474017,17.6191505526386,14.1068983789817,13.8133381359906,13.3344943390498,18.2461687611062,16.6836230334625,15.3278945936456,16.7452457858153,14.1554409125611,21.2646982253791,15.011593388702,13.6912122898765,22.2490982289829,11.813255396448,18.6349334566017,11.1518960559158,15.8913335222717,14.5827300532458,15.6590945489777
1993-04-03,NA,18.5235710602634,12.6967461765453,13.3344943390498,11.8479088934875,21.3067987309882,16.7150022207526,19.0089392915931,21.0738809711644,14.6109368005669,15.0054102399097,12.8157041183221,21.5939675430251,18.5270317624529,14.2938229397527,20.6229846242322,12.9353418271129,22.3218555921983,13.2816785030886,14.233127700742,21.5231134086169,14.5834800056064,15.4268041040714,12.2751150196211,15.535493975056,13.171596023868,14.9332469243486
1993-04-04,NA,19.0678889916063,13.1730796946791,14.0607989183818,13.6130307721582,20.5220221682817,18.0234677980029,16.109052613779,23.4032866357248,15.1684070914736,15.5397386061643,11.4229032518776,18.8588148302418,18.564406614737,15.7691108246308,17.2340264511507,15.2795202516444,13.6261641914977,14.094197944435,13.2689746342636,24.3811129685432,16.1346149492879,17.5835341774671,16.8614209506126,15.6275516040364,15.2931355566555,12.9353418271129
1993-04-05,NA,15.8767627781876,13.3508716638362,16.6622896033547,14.6623859213085,19.0642539833669,17.2275558827346,15.0741256815896,16.3498231920622,15.803476760403,13.5879428969988,17.383396978807,16.0478946525074,15.1426760595385,15.4874361805291,15.6181949893738,18.0100443573223,15.0551601977345,17.0231000711291,15.3130840447325,18.8162826811807,14.1901301823706,17.506794435646,17.4305166758761,19.4650054571199,18.5542865112228,13.4398819648747
1993-04-06,NA,15.6234708473886,12.4770798122427,20.6422343059467,15.696297447186,22.2141167749934,14.4033626089786,15.5690912848679,16.4484800664978,16.6643952433223,15.5171203386193,17.141172665804,15.7142332904461,14.2971260299638,14.66397239029,18.9481253131647,17.3015820390854,14.8671441950065,19.1175816483557,17.5427195276798,14.6076117390004,15.496086623478,16.1346149492879,20.0154521593522,16.7147790237812,15.0212860200937,14.4033626089786
1993-04-07,NA,15.015760869703,16.1400953375911,21.1211783374581,17.2920013029078,24.5144215330059,13.390805156006,14.9851131363594,17.53524011912,18.1065498290344,18.1865206686551,14.5318321761093,16.6615422887781,15.7485662542429,14.7259400629358,15.1611037781494,14.8035948331224,17.5063712003861,18.0983627977512,14.1272282335853,15.2492463441022,15.0147498002195,16.004964291464,22.1358831082639,13.326508792379,14.3189424193712,15.3969283104779
1993-04-08,NA,13.987379230372,14.0416479409486,16.8971195020388,17.4534404390765,14.9668087993277,13.6251453643066,14.7353952267558,14.0416570820519,17.6206755123383,17.0469189877613,12.9321114597149,20.6983956423794,15.220249114692,15.4644277037133,13.5342668999817,15.5126488221622,14.8207142175266,14.1253457278707,11.0837204446625,11.9377220484975,14.4150119110188,15.0474684632184,20.3118480388001,14.1918473067661,16.6617254446579,18.6929378813701
1993-04-09,NA,17.2690419112659,11.2714333528928,19.1516141083419,14.5764236287898,15.6041325333306,11.9930427109595,16.9338433638201,14.7396830110588,14.6046094157564,21.1501615106527,12.3087624231792,17.0694802178648,16.2017705367238,15.8637675673666,15.0670338429621,13.060573290197,11.8174691650947,14.5284826524917,12.4770798122427,12.0587545976606,13.8951541631493,15.0670338429621,16.2406984423745,15.7401550387274,20.2095964938343,21.9082712918299
1993-04-10,NA,18.9559173018018,11.7808615481419,22.0995418631687,16.0992487700658,13.4883387389037,14.3466532016554,19.2402268072483,12.526585084233,13.8133381359906,17.468643484406,14.5834800056064,15.3110882520076,19.1166873123094,12.5543387209702,17.203863943978,13.2391012068695,11.3316616178452,16.3863115835746,13.7377080051322,12.5102223824385,12.8994540273071,19.0089392915931,15.8420364640704,15.3422351417578,18.5228312668119,15.9555890726022
1993-04-11,NA,18.1310693767258,12.8683928664548,24.3086974883563,18.8588148302418,13.5489192716303,18.3815105893045,16.441037863946,14.8460971638604,13.8741624960267,15.3771146758891,14.6928230806319,19.0257606167216,20.2228725565976,13.3161492142922,19.1992500764465,15.7369705703613,11.8026920468257,16.6966562057582,12.5110938176498,14.1013557199504,13.9203748992581,23.3097768823428,14.837364305983,12.5846603068655,18.3716763476951,15.8180208396263
1993-04-12,NA,22.0827181985219,13.2285546498852,20.9059347309908,21.0786244292156,15.0914287310996,14.2503217089047,10.8396336356768,14.6665490733549,14.4594964692946,11.9776300146533,12.8343077905225,16.7503551176232,14.2234694625607,13.5139470112015,22.3345866891013,16.755851601669,14.3660067910409,20.0358988048826,12.4106317119942,17.1235579128965,16.5514558346882,22.9998791341469,14.5827300532458,11.6134270779586,15.2029705796839,15.011593388702
1993-04-13,NA,14.2294639139635,12.9108633198011,18.7243211133604,15.5711818140898,17.5063712003861,13.5139470112015,9.8706016573232,14.7259400629358,13.4323861295168,15.0645677589603,13.4323861295168,17.7041663324261,15.4598775881213,12.8017254700163,15.9655459180154,12.1556855498531,19.2578141296852,20.451263038859,12.1851173293095,19.3759683972186,18.5996218059652,13.9413333532865,20.5603189156117,12.1115314315878,11.9944444791102,13.9257259490882
1993-04-14,NA,14.0079393123077,13.8681679867587,14.8607459627432,13.8032081459554,20.2615127502908,12.031210717318,11.0150242080047,17.8319645794202,13.7000204325305,14.638256995398,10.9114399291396,12.2640024512568,13.7470650945819,12.754432397049,11.6483700160588,11.978551524287,20.0230866566341,18.7738227067386,14.3663994312702,20.1650313105425,18.683589636579,12.0195927245439,23.8348698546068,13.7848382727307,13.0529318963718,15.0685520867185
1993-04-15,NA,14.2804974817945,15.7660095302524,18.0501956853318,14.5937222573289,20.014823369869,12.5408684619146,12.2460880766465,13.167711506333,15.2070602113601,12.5948094475316,11.9095067153266,13.7367704876555,14.094197944435,15.8935013266424,13.1138094509959,13.9397611952431,18.3463079080314,18.8492297040036,12.1675391609047,16.7310950473294,13.8741624960267,12.6919545455473,16.9523597582542,15.5170186857264,11.9351339445814,17.203863943978
1993-04-16,NA,14.9793667973398,14.2348364362324,16.0858902421907,14.4337140674012,20.2752607260737,13.1078355415296,12.6966623019206,15.762926432956,16.7962975506043,13.3592284809011,14.5559272286655,13.5139470112015,16.2595712927085,16.974822482243,13.9257259490882,15.0885096902929,14.6887936203235,17.978747399176,12.6090301387801,17.0872672314626,16.2825901587555,13.6130307721582,14.7529930427277,16.5896322762235,10.2093212545682,17.8186200473011
1993-04-17,NA,16.955251193891,15.841921880408,14.6173875040985,17.1459627695091,14.4150119110188,13.1913415503437,14.6297003114139,10.8996802518938,13.6705803157754,14.3393233374552,13.9591355548786,10.5415451246856,12.5966873852518,15.0147498002195,14.9220425765646,11.909505212455,13.6700879845078,16.3498414239508,11.4653099269288,17.0283632240284,12.4583875834222,14.6068542321673,14.5580099361052,16.7548510315104,11.1766242079453,17.4781035850868
1993-04-18,NA,18.7134352302527,19.6140953421244,16.1379907484836,19.5439498422451,14.3393233374552,13.5477094726345,14.413172073953,9.75845496930801,16.4252980316785,16.7841128243012,17.6717119206769,12.2112522484307,17.7217725806587,9.86534972830599,14.9544365308444,14.8671441950065,14.2045379269464,13.5021276919718,11.7803079318461,22.2855954296844,13.1331844529015,14.6887936203235,14.0746142851373,14.594606723964,11.909505212455,17.1781012003855
1993-04-19,NA,19.2124224885888,19.1746191707861,18.8492297040036,15.8090303581868,14.1092980725788,10.9567779047164,12.1889256594801,9.74921435452686,18.3446706149057,17.3750180326448,17.7549183806266,13.9413333532865,15.4617527143262,11.548295175485,11.4229032518776,15.4994694197889,15.3286725649262,11.8820980430989,10.7003125909125,24.0511705228316,13.0425023407336,16.9468686785535,15.2519599182313,13.776706874139,12.4560814028413,16.6239385395013
1993-04-20,NA,19.9982487691482,13.9754320399119,12.9830086164433,17.2735234448265,14.7226046205266,13.9754320399119,16.6611541189669,11.6838408886831,18.6115264417152,16.3863115835746,15.4372644664285,12.5987969556695,14.2348364362324,11.1210204755642,10.965984336354,20.1088044913649,15.762926432956,13.2293907783156,12.0854398107635,22.3633453190838,13.1331844529015,17.5063712003861,18.0694633262557,12.5846603068655,12.3654414783987,17.8370860918266
1993-04-21,NA,20.373439644281,18.7243211133604,15.0670338429621,11.978551524287,15.7142332904461,15.2931355566555,14.4033626089786,16.2306659615442,18.825951003786,15.191915657522,14.6109368005669,12.3764194643698,10.2093212545682,13.3936635213301,11.9413492179293,14.2107945255769,12.7682391653096,14.2352249648111,9.55974743307413,18.5136446731151,11.2169440857871,15.6781778312099,21.8556245488472,13.0472291063312,13.0176015508542,17.8160287325182
1993-04-22,NA,22.4522678504517,20.3417442751948,14.2847814076476,11.2903819811717,18.1752778399692,16.6727376202328,14.4788170518847,19.1697010519204,14.9559086792851,14.9208800364422,15.5075030999831,12.3335845835379,11.8119446968836,12.569640590869,13.8681679867587,13.1223911349468,13.3596353419797,13.4125676682784,10.48546887705,16.3997713783981,10.4973400736654,15.0501443194355,23.996823627388,12.7694716096036,10.8789922364063,18.4357782488213
1993-04-23,NA,19.8752288846499,19.8267757687905,11.1513947836918,13.3300071587847,15.7686235711358,12.2284120488077,14.2166278399277,14.4832237894612,11.8820980430989,14.3700028305144,15.6308068793991,14.1343530206281,14.3393233374552,13.3057360843074,15.4250055295622,16.6611541189669,13.6637709530255,15.0885096902929,10.1904371027226,16.6866430385358,10.8839198771142,12.9005828166256,16.4458745599845,12.0995486991976,10.0932223685715,18.8556891949807
1993-04-24,NA,13.7426490481189,20.2520307497907,11.909505212455,16.4671754829073,18.9693776154228,10.9187914073837,15.2935780057097,13.8741624960267,13.9257259490882,14.7400483111682,17.1640562617908,16.9333738918939,14.4908744335757,10.6496515818044,12.6884920571556,13.8482235593121,12.3934734277356,15.0147498002195,10.8996802518938,14.7610084450688,11.3316616178452,12.6956105811945,14.6750052899681,11.6609981555389,12.8433319300342,14.1092658572018
1993-04-25,NA,15.7299114258033,19.4381896236248,12.344804552185,13.1937743903958,15.1638882411613,11.1518960559158,14.1080210634175,12.8381763953287,17.4720333813016,17.5779299582471,14.2521252983129,17.666480853335,16.0458145629211,12.9086056828904,13.7978479525537,13.5139470112015,14.5480931498177,14.7836155805749,11.1513947836918,15.187568679319,11.6705498157326,10.0130478478644,14.3660067910409,12.565084066285,14.9512109429608,12.7942537496897
1993-04-26,NA,14.346735088083,13.8133381359906,13.6756009244389,12.6264745923844,11.4873619001532,11.0604484006872,13.388486174694,10.2478226375178,16.6727376202328,17.8252949248689,14.4200537651904,18.0949959014891,14.212036392295,15.4738076810783,13.6959306651668,13.4020735505272,13.4020735505272,13.2576066259156,13.7564575088203,18.1005090179755,12.0195927245439,11.2500314085256,14.1445958812802,13.7376748401281,15.5554335505807,13.3394562159702
1993-04-27,NA,12.4407228284784,14.5559272286655,14.1554409125611,14.7810237931942,11.0005780669617,11.752589475374,15.0568603600516,10.0873589257305,15.2999457188051,17.7680728001676,16.1950688913994,17.5960892492993,14.5823672368878,17.2735234448265,15.1259091083941,12.8157041183221,13.9695095396565,14.6750052899681,12.2406205115382,18.5616633683323,13.0244098235024,12.5091296005317,12.8174034542496,14.408645843508,15.2795202516444,19.6438026938034
1993-04-28,NA,13.4982527732719,12.7756659299817,14.7903835634759,13.4020280603637,12.187417283218,14.2973285485136,18.1752778399692,11.7609118590135,15.2931355566555,12.8629107293837,17.2646114451203,18.8275306083463,14.2050130873476,18.8180274841529,14.9559086792851,12.3087624231792,15.0885096902929,15.8108986126207,12.3925288813707,17.8156115891354,17.0705560312999,13.6115304812501,12.0528601845707,14.233127700742,18.0712705916466,15.4644277037133
1993-04-29,NA,15.9583907791244,13.4732826964161,15.841921880408,13.9257259490882,16.8371841204429,15.8913335222717,11.6483700160588,14.7660666709595,13.7365344933855,11.4873619001532,15.4003252345483,17.479277246183,16.274869338401,14.7400483111682,13.0390280701293,13.2285546498852,15.0147498002195,11.4676193549878,11.6441280693223,15.4100899859639,13.9396440566946,13.7547496001926,12.1889256594801,17.7177840056112,14.1713675050067,10.8267223897178
1993-04-30,NA,16.5065788211761,13.784392587073,15.0090465289528,11.3525149428262,12.2807540820953,17.2757762502199,10.7856214153615,16.5358558481151,14.0746337979505,12.6306510974563,13.7000204325305,17.4860025165733,18.7243211133604,12.9353418271129,12.5099022368325,15.2716682744804,10.6314145636369,10.0729260484351,11.3028659234625,21.1211783374581,11.3316616178452,13.8107898808901,12.5408684619146,14.9345824291763,9.37253339316843,12.9632696755931
1993-05-01,NA,17.968877105539,12.8240664419987,15.2712847488435,10.0913329361266,12.8356931554402,17.435210482648,14.6319564534169,15.7195857914438,13.2689746342636,12.5704848640413,13.4732826964161,12.8343077905225,15.3422351417578,14.2503217089047,13.3784293484501,16.288342901052,9.88011431363595,11.37107796067,10.0869400773376,19.1817361832112,10.831933809807,14.5319387597789,12.9095423109992,13.7550257987799,8.72071567376619,13.1440270526366
1993-05-02,NA,18.4808655460599,14.7868934827629,18.0802358571874,11.7609118590135,12.444021544314,20.1128798627781,15.0685820414593,13.5879428969988,14.6750052899681,13.6525202222373,14.5074862417891,12.7889578785023,21.4310453380427,14.7529737650748,16.7543673651197,12.1675391609047,11.8820980430989,12.3654414783987,10.4973400736654,15.6610593418081,10.9187914073837,14.1693914086072,12.957382931369,11.9417420717545,9.14607030882125,12.7756659299817
