date;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
18-Mar-2006 12:00:00;165814.5;169984;1953632;878480;238080;2740576;612608;813232;1060672;1000752;1612880;1148288;1317392;853024;583552;2573616;1076560;160064;2573616;1453680;1882080;2145616;220592;248144;1303696;790224;860128
19-Mar-2006 12:00:00;172600.2;182016;1736592;844736;467584;2890368;728688;727232;1137872;1013264;1570016;1016016;1825568;758368;972224;2280128;958288;204096;2280128;1434800;1880208;2118320;212400;227296;1132880;701552;775760
20-Mar-2006 12:00:00;163900.6;205312;1532656;777888;571744;3106048;856880;653056;1291264;1025584;1592608;1076864;2012768;675904;1374304;2164496;856336;227888;2164496;1330720;1866832;2103760;205424;205808;997552;625200;745088
21-Mar-2006 12:00:00;161464.7;207872;1356480;753856;546576;3254304;1041344;588992;1349312;1023344;1857840;1459664;2017648;604816;1522816;2162800;768448;279392;2162800;1201424;1849168;2192368;199312;211184;889216;853840;746160
22-Mar-2006 12:00:00;158854.8;194304;1204944;791728;545088;3391376;1183584;567824;1273360;955840;2473008;1837264;2020976;662672;1486272;2019424;692592;466176;2019424;1080096;1858816;2414864;193856;292496;796400;1314752;896864
23-Mar-2006 12:00:00;156592.9;181760;1074432;801808;603664;3590768;1204880;633600;1178480;856144;2957488;1979392;2011616;867360;1386432;1788192;627040;764832;1788192;1298272;1896256;2583776;188880;382128;724352;1650480;1144080
24-Mar-2006 12:00:00;144935.4;172032;962016;744480;686000;3609296;1126992;777648;1418016;767264;2928832;1985328;2022016;1109968;1313296;1576944;570336;1040752;1576944;2066048;1909472;2620240;184320;431792;653936;1977648;1191520
25-Mar-2006 12:00:00;147719.3;164096;865008;667808;822288;3350672;1013904;958320;1885552;690496;2620608;1949552;2205136;1345376;1276192;1387216;521184;1257664;1387216;2812496;1947776;2610640;180032;559152;564928;2245728;1086384
26-Mar-2006 12:00:00;138671.7;157440;781264;599696;1047280;2966704;944192;1115616;2168464;624208;2301232;1921440;2557200;1515584;1404544;1217296;478528;1486272;1217296;3125552;2075824;2564048;176000;753248;480272;2312144;1009008
27-Mar-2006 12:00:00;198873;152064;841792;540832;1455360;2593024;1009968;1218192;2465728;590752;2021104;1886560;2863424;1593456;1726752;1067648;441456;1690320;1067648;3232672;2243952;2444144;172192;894448;417168;2285680;1040992
28-Mar-2006 12:00:00;520410.4;258048;1415936;489984;1878416;2263408;1155808;1281216;2810768;590016;1775328;1808576;3012128;1726112;2009232;940112;409136;1737584;940112;3317440;2455408;2283392;168560;954544;362128;2218304;1109920
29-Mar-2006 12:00:00;1196022;542720;2444352;483136;2048368;1979152;1261568;1305600;2980032;567584;1588352;1686112;3045600;1934848;2129856;832208;414832;1628064;832208;3235264;2787808;2150688;165056;932224;302880;2140432;1089568
30-Mar-2006 12:00:00;1327734;844288;3280400;533216;2104416;1759248;1329072;1301760;2967216;507984;1434512;1602992;2998096;2208352;2142592;735328;463696;1464400;735328;2916096;3105408;2090656;161696;855760;254288;2137232;999936
31-Mar-2006 12:00:00;1008110;1033984;3556528;592368;2184320;1585152;1394944;1311488;2867712;435936;1266208;1685920;2976000;2696960;2130496;840384;547472;1295920;840384;2539200;3264496;2055712;158464;793536;229088;2165728;904896
01-Apr-2006 12:00:00;1063266;1124096;3371936;744608;2236368;1471632;1468832;1410128;2795248;351120;1240816;1895840;3227488;3125584;2144688;1126336;647776;1140784;1126336;2212672;3252448;1956640;192240;769856;219312;2148848;822336
02-Apr-2006 12:00:00;939209.4;1205504;2980080;1079712;2290176;1487072;1657936;1600064;2710992;284352;1336944;2262928;3455856;3269104;2102784;1195664;710320;1107952;1195664;1932160;3272128;1873504;425424;781872;214736;2245808;751440
03-Apr-2006 12:00:00;1430737;1344768;2583312;1509536;2397440;1443648;1838768;1823904;2501520;257600;1319904;2684496;3296992;3236992;1918912;1226576;731760;1221344;1226576;1689472;3448704;1970544;914800;794944;210864;2704480;922896
04-Apr-2006 12:00:00;1296415;1428224;2238368;1829296;2455760;1276992;1772272;1969584;2159408;233824;1175456;2981168;3018240;3005264;1701568;1382720;756176;1486032;1382720;1906848;3628096;2249568;1713808;757040;207056;3081216;1249360
05-Apr-2006 12:00:00;1284758;1382656;1938480;1867824;2426992;1109024;1563360;2048096;1854288;442016;1047136;3161664;2792448;2634240;1609952;1353376;808288;1702672;1353376;2199232;3613472;2407568;2471584;691056;255424;2919600;1346912
06-Apr-2006 12:00:00;1645791;1355264;1676320;1788000;2436384;947872;1363312;2146016;1585456;1015776;937872;3237856;2432672;2271136;1571776;1224944;862912;1617520;1224944;2061344;3527936;2426848;2953488;650528;477776;2610624;1284256
07-Apr-2006 12:00:00;2614928;1441792;1445024;1832272;2533808;843488;1191600;2229232;1350928;1301728;846720;3379248;2114976;1955552;1448336;1096192;965648;1388720;1096192;1840704;3385696;2292912;3270816;662944;679936;2380464;1200896
08-Apr-2006 12:00:00;3694897;1743616;1240512;2037680;2674704;757696;1040624;2453136;1151584;1176080;770432;3474704;1846432;1680480;1289040;929760;1305024;1251984;929760;1670592;2957696;2070784;3300416;737584;947424;2105584;1087456
09-Apr-2006 12:00:00;2915238;2107392;1060608;2210224;2850848;876064;910096;2825600;984160;1266960;701360;3227152;1620704;1443616;1150544;788000;1731616;1173536;788000;1491328;2697184;2021120;3105520;844752;1082864;1813680;969152
10-Apr-2006 12:00:00;2832940;2238976;904864;2196064;3017104;976544;1214016;3216896;838480;2115168;633536;2806112;1429088;1241408;1029520;681920;1953376;1039264;681920;1298080;2463968;1914304;3014208;938320;927088;1555696;865824
11-Apr-2006 12:00:00;3393368;2214912;770848;2019808;3000960;867008;1467600;3512192;706432;3055440;565040;2425952;1264832;1067312;986512;603712;2069120;885488;603712;1130144;2184512;1717312;3358832;1052928;767168;1330848;771712
12-Apr-2006 12:00:00;4376250;2275072;652544;1762912;3256688;758912;1301888;3531200;588880;3180112;930800;2089952;1119264;998848;1164416;594400;2191728;752208;594400;1028512;1926656;1546048;3809968;1251072;656624;1137088;681376
13-Apr-2006 12:00:00;6497214;2564096;585856;1519472;3392784;703264;1126208;3278464;484096;2828304;1307872;1797760;986368;944192;1455088;577280;2305488;634864;577280;970464;1659040;1427904;3878960;1430352;560016;976400;598464
14-Apr-2006 12:00:00;5406631;2914304;525248;1303360;3037696;654720;967040;2964800;389840;2458224;1236960;1547968;866560;835920;1662432;502656;2431184;532960;502656;879680;1422560;1323904;3691424;1422896;451136;848720;524256
15-Apr-2006 12:00:00;4488301;3118848;433824;1112064;2631584;569024;1015840;3130240;335824;2258304;1076416;1427968;758464;748256;1822240;422048;2574416;440000;422048;769248;1220480;1427072;3451120;1336464;364656;740432;446368
16-Apr-2006 12:00:00;4411048;3231232;374624;952752;2298016;742400;1158160;3198368;321472;2305696;919200;1326368;655712;675104;1772944;356992;2621728;347776;356992;667104;1048256;1498368;3282288;1304160;280432;637264;367232
17-Apr-2006 12:00:00;4206260;3315968;355296;825248;2006320;887648;1115872;2808864;315104;2250304;783936;1157536;554304;610848;1674704;329664;2434336;265952;329664;567904;901984;1320288;3273888;1211376;215952;541024;322368
18-Apr-2006 12:00:00;3509595;3384576;363072;825344;1724736;780800;974720;2433312;309424;2069248;670720;1003552;462816;975376;1765152;353376;2123712;244912;353376;478144;786656;1138208;3167936;1053408;192400;452336;310592
19-Apr-2006 12:00:00;3080879;3436800;355904;942304;1483008;661664;834912;2187456;303840;1958896;677824;865408;445504;1365344;1710208;345600;1820176;234528;345600;428992;700064;968288;2887584;911536;186832;657200;304576
20-Apr-2006 12:00:00;2902015;3495936;335744;937024;1273712;543328;701600;1971456;298384;2048304;683360;745888;678144;1838448;1539488;310560;1553824;211520;310560;415232;630560;816000;2516864;789392;183376;1104064;299104
21-Apr-2006 12:00:00;2527410;3573504;347360;808832;1089008;479200;574720;1700352;292992;2064224;599840;643712;973600;2378960;1439680;304352;1360208;207248;304352;507072;566560;679296;2163072;684256;323664;1239904;293728
22-Apr-2006 12:00:00;2307658;3664640;340352;681632;927968;428960;455808;1892672;287728;1845216;524416;552416;1003680;2341728;1327904;298848;1299648;203504;298848;1224864;505344;562368;1883872;587312;439792;1256496;288416
23-Apr-2006 12:00:00;2300698;3658752;317984;563456;790272;368096;351584;2083872;282544;1606400;451648;464384;875040;2035712;1159072;526752;1222016;199840;526752;1731776;462784;468864;1638336;495280;459088;1278848;322400
24-Apr-2006 12:00:00;2155240;3497984;311936;537568;671488;341280;295456;1904064;277472;1365568;372736;409760;739872;1735488;1105152;903584;1059328;196240;903584;1648416;444288;411168;1475712;912512;758480;1140192;315040
25-Apr-2006 12:00:00;2107567;3164928;306304;510064;568768;332864;282336;1741888;272464;1155904;313728;393696;612128;1465024;1129888;1031616;1140928;192720;1031616;1803744;473696;411872;1331936;1320432;1146528;966944;273952
26-Apr-2006 12:00:00;2516448;2793216;300800;408816;466528;326784;276704;1550720;267552;966624;292736;500096;487808;1227936;1071424;930720;1240064;189232;930720;2173376;463488;401760;1130016;1456560;1179968;812032;268256
27-Apr-2006 12:00:00;2138189;2456832;295392;316288;391072;320896;271712;1336800;262736;794048;286048;561440;449984;1029824;945472;780800;1105952;185840;780800;2271040;420448;405888;947680;1487856;1031776;684256;263360
28-Apr-2006 12:00:00;1866587;2137088;290048;304080;364288;315104;266848;1143488;258016;643904;280864;522592;1030240;874016;847872;735968;930432;182480;735968;2038752;412192;399328;1010848;1288768;878688;582528;335776
29-Apr-2006 12:00:00;1707559;1999360;284832;334416;399712;309440;299200;967136;407568;509728;275776;576992;2086656;745856;757248;686272;795552;179200;686272;1772096;404768;362880;1161600;1097104;933072;502432;344128
30-Apr-2006 12:00:00;1758016;1978624;279712;301136;390656;303872;292320;807552;503744;392320;270848;581984;2543360;661728;898528;893504;721696;175984;893504;1526304;397472;592064;1094784;1020592;1397232;430400;267808
01-May-2006 12:00:00;1847796;2076928;274656;256320;344128;298400;253504;666304;350976;331936;265952;487136;2340480;582144;1252160;1061216;662208;172800;1061216;1308064;451520;982880;940192;950800;1740496;359616;260992
02-May-2006 12:00:00;1634134;2163712;269728;243440;337120;293024;248160;582048;393504;319392;261152;397280;2025088;477568;1477952;896192;565376;169712;896192;1110080;510656;1185600;1193120;1137952;1730960;316800;420704
03-May-2006 12:00:00;1467624;2000384;264864;238208;331008;310944;243648;510624;599232;313312;256480;350400;1726368;385632;1447968;771584;660928;166640;771584;927968;542880;1149824;1617504;1291600;1558224;304032;517664
04-May-2006 12:00:00;1317990;1713664;260096;233904;325088;321600;239296;439904;608592;307648;251840;339392;1464096;579168;1255680;748192;733344;233632;748192;765504;607712;1077408;1616128;1149440;1314704;298016;445280
05-May-2006 12:00:00;1179145;1428480;255424;229680;319200;326624;234944;413024;498448;341248;247296;333024;1239232;740608;1068448;691776;635968;245104;691776;741632;673952;992256;1422208;1278272;1362208;292640;361472
06-May-2006 12:00:00;1047085;1167104;250816;225552;313440;303456;230752;539968;382976;333568;242880;327040;1047328;963328;895424;675456;532224;512384;675456;720224;757984;838464;1660480;1337728;1638768;287360;274592
07-May-2006 12:00:00;935381.6;938752;301888;221488;307840;508160;226560;595840;279600;292160;238464;321152;882560;1746720;738112;778144;498208;472384;778144;602368;746976;693728;1821216;1128880;1625952;282176;230016
08-May-2006 12:00:00;837424.1;733696;640864;244864;302272;736992;222496;475392;248320;286112;234208;331552;736576;2229376;594656;757248;458720;160080;757248;489792;623872;562880;1755136;928880;1362672;327680;398496
09-May-2006 12:00:00;746600.2;556800;1152640;239424;296832;690912;218496;526080;286224;393984;229952;437184;606688;2282240;457472;619200;347680;149776;619200;428160;499872;437984;2108192;885728;1152656;449408;511904
10-May-2006 12:00:00;667259.8;466176;1435584;477424;291488;863232;214592;639776;261184;417056;225856;410112;486688;2166688;357600;483520;297728;146736;483520;545216;393472;686528;2344672;907456;1522672;578848;493664
11-May-2006 12:00:00;596966.9;448000;1392576;665984;286240;1178304;210688;600256;268032;305984;221760;300928;397952;1848448;320416;387168;287488;584720;387168;697920;341504;914880;2130272;798752;2195008;583840;517600
12-May-2006 12:00:00;537113.7;456192;1194304;571712;281088;1355552;206912;523200;338272;425856;317312;293344;362144;1555936;311840;404160;404448;943664;404160;870752;330080;800704;1871968;635312;2381120;520544;461984
13-May-2006 12:00:00;484916;450304;991360;477392;276000;1316896;203168;488704;304544;458080;421056;287968;352864;1295264;306144;393792;484320;829200;393792;1144896;323840;669248;1678720;479344;2391040;1114016;356800
14-May-2006 12:00:00;434980.3;432640;808096;410832;271072;1110624;199520;424832;229056;308064;319200;282784;346432;1065952;329920;693920;466304;670240;693920;1333696;318048;528800;2164736;333248;2523712;1680864;261344
15-May-2006 12:00:00;398267.9;423936;643904;387344;290560;920064;195936;360704;200000;257088;208896;277728;395328;865536;365920;999872;498656;492000;999872;1287392;312288;393920;2568448;247312;2396320;1566848;209952
16-May-2006 12:00:00;369211.3;419840;495904;327456;405536;752448;192416;343872;210304;248096;415840;355104;385952;692064;331104;912320;670464;974448;912320;1103840;306688;316704;2264000;227088;2018400;1336544;199040
17-May-2006 12:00:00;412709.3;525568;354784;239584;427360;602560;188928;336800;205792;243392;987648;345472;329152;537856;285632;755488;740288;2012544;755488;925088;301152;299680;1922080;221728;1661184;1118912;219296
18-May-2006 12:00:00;931205.8;988928;262944;196096;323200;461760;185536;330720;186816;239008;1508224;264736;322176;407744;279584;590176;605440;2982144;590176;764672;295744;293504;1606688;217680;1354144;927296;214464
19-May-2006 12:00:00;1316946;1554688;236832;250912;311264;1117536;218240;324768;183072;234688;1673120;258304;316352;342464;274528;436992;461504;3227728;436992;805824;290400;335424;1362048;213776;1122624;751744;188608
20-May-2006 12:00:00;1043779;1855744;230656;243776;288352;1676928;261920;318880;179776;230464;1610560;253600;310624;329120;269568;308256;327296;2950240;308256;876576;285184;437696;1147776;209936;1015456;587264;184640
21-May-2006 12:00:00;1136169;2068224;226432;182016;239776;1620992;222816;313184;176512;258752;1453248;269440;305056;322816;293120;245088;259328;2618448;245088;963840;280064;497504;935552;206144;1040640;432512;181312
22-May-2006 12:00:00;1849362;2372864;222336;177296;355136;1621088;173792;307520;173376;291616;1439040;263776;299552;317024;419552;233696;247008;2316400;233696;1254144;291136;479488;753248;202432;1036512;313632;178016
23-May-2006 12:00:00;2152283;2850304;234560;174048;344000;1456928;169472;577600;170208;255552;1956512;240608;294176;311296;381056;229152;242144;2057168;229152;1638528;302400;390432;587904;198800;892960;558464;174848
24-May-2006 12:00:00;1654839;2952960;258208;170896;281696;1254176;166368;576256;167168;215232;2210272;415776;396960;305696;253568;224992;237792;1695824;224992;1864096;281728;312448;470464;195200;701504;1118432;171680
25-May-2006 12:00:00;1560187;2869248;237888;198064;402400;1097632;163392;315872;164160;210496;1886496;510912;625504;300192;417216;220960;233504;1358080;220960;1881248;260800;297984;425472;191712;585216;1295456;280576
26-May-2006 12:00:00;1369144;2831616;207456;209472;379296;915264;160448;286592;161184;206688;1546080;334752;872864;312384;687840;216960;229280;1044256;216960;1876960;363072;274592;432224;188240;477024;1255008;271424
27-May-2006 12:00:00;1166269;2534656;414592;234480;344544;811968;180800;360032;158304;202944;1223296;225920;996736;306080;725664;213056;225184;772896;213056;1866432;733216;251648;423584;250160;348864;1222624;284288
28-May-2006 12:00:00;1086407;2258688;398976;213008;626368;817568;419840;389600;155456;199296;942688;219360;1170432;284640;585472;209248;221120;553184;209248;1700384;720704;246720;400160;475920;317664;1043360;337984
29-May-2006 12:00:00;956782.6;2063616;200576;198576;1494496;742464;573888;406720;152640;195712;704096;245888;1292096;343456;436512;205440;217120;371552;205440;1695328;626368;242272;392608;826320;325248;837024;290752
30-May-2006 12:00:00;776004.8;1869568;192480;252944;1963328;584320;671776;438944;227424;192160;491040;271200;1149536;381344;304608;236512;213248;267424;236512;1755136;830400;237888;385568;906368;347648;633120;226272
31-May-2006 12:00:00;603404.7;1647104;188832;209072;1682848;421664;942784;591744;245664;188736;325536;278720;1154688;400800;238336;230944;225568;241952;230944;2311264;792000;233600;582560;775936;367232;697056;158784
01-Jun-2006 12:00:00;514668.7;1400064;1518752;293696;1464320;1088704;305952;430848;514784;368448;412032;501568;661216;563456;1110944;505536;693440;1473664;505536;1237280;292320;568160;362624;1874464;314240;367584;385280
02-Jun-2006 12:00:00;455859.3;1167104;1417184;288448;1584096;1248288;595872;392544;293216;309184;439808;505024;495648;412672;885696;487872;670784;1244672;487872;1117440;316192;619360;319680;1609248;289760;360928;378144
03-Jun-2006 12:00:00;403661.7;948480;1293152;320384;1337280;1194752;867904;325248;283456;296768;344768;417216;530304;320672;805920;288352;531232;1165696;288352;1672544;309344;734208;313152;1360160;284128;354464;371328
04-Jun-2006 12:00:00;356509.8;761856;1413728;341184;1742944;1007456;828608;343328;278176;291040;280896;361504;687328;297760;726784;279040;398912;1087392;279040;2252384;277408;770688;307456;1098048;305952;348064;395200
05-Jun-2006 12:00:00;314055.8;602624;1639392;300352;2130560;824256;707072;334176;273152;330496;274528;583680;839488;291040;604928;273888;326592;891520;273888;2182112;271808;724992;301952;865088;299360;363392;430496
06-Jun-2006 12:00:00;281867.2;482816;1967552;268864;2326464;645056;541920;277056;325504;512896;269536;711200;1141728;285760;491584;268992;312512;698880;268992;1893184;266912;571744;296512;665600;269632;387744;393376
07-Jun-2006 12:00:00;253854.5;433664;2079680;263392;2464928;484672;822720;474720;533120;631872;264704;643840;1472960;280608;523712;264096;306432;516192;264096;1580608;447552;423296;353824;500864;264192;433760;346176
08-Jun-2006 12:00:00;228973.6;421888;1935872;258624;2683072;401984;1489056;622400;570176;740128;376352;591456;1537504;275584;937216;259360;300896;395360;259360;1433600;546496;954496;401664;415456;259456;393792;339136
09-Jun-2006 12:00:00;202700.8;412928;1983552;253984;2800960;385696;1945664;525472;594880;802272;364992;465760;1585664;285120;1303616;312480;295488;356128;312480;1534112;364480;1672544;380192;397824;254752;319360;348128
10-Jun-2006 12:00:00;179733.9;405504;1914176;329120;2405856;378272;2195488;484800;754816;668928;253152;343200;1694848;355008;1434720;418944;290176;362144;418944;1676352;250784;1857760;319040;390112;250176;312192;341280
11-Jun-2006 12:00:00;155896.9;398080;1883808;374336;2002784;371424;2114400;428864;726944;504096;406016;289376;1561152;378400;1350400;375008;284960;458208;375008;1584512;323328;1875712;271776;383040;355200;306496;640096
12-Jun-2006 12:00:00;135539.9;391168;2153312;308576;1766304;364768;1770016;311712;1062240;353440;764576;279136;1339712;483328;1092384;262880;279808;502368;262880;1328352;370720;1851712;322592;391392;344544;300960;650976
13-Jun-2006 12:00:00;116400.7;383744;2115552;540576;2002976;384416;1504704;255488;1397440;289440;855232;273920;1141376;653696;860480;237408;274752;396768;237408;1085856;505856;1894208;337184;402528;239296;295584;389376
14-Jun-2006 12:00:00;100567.4;377088;1760576;876608;2524928;376416;1824512;244576;1293536;272000;665280;268960;1020704;783808;755904;232576;269824;338784;232576;865184;565696;1905184;278976;380736;232736;290240;342432
15-Jun-2006 12:00:00;94129.73;370176;1431520;951584;2663168;389088;2203008;239872;1199552;249792;481344;264160;1044384;833824;732032;228416;264992;330688;228416;671552;383968;1717344;378144;356576;228448;285024;299424
16-Jun-2006 12:00:00;88561.98;363520;1141920;858752;2363840;408128;2040128;235520;1161568;244896;393696;323680;1017984;872160;634432;224256;260192;363296;224256;497536;333632;1680032;365856;349824;224352;279872;293280
17-Jun-2006 12:00:00;82994.24;357120;887104;685152;1970432;360576;1726944;231328;1027136;240480;457536;315328;1122624;1186240;480704;220256;255520;472224;220256;386176;309216;1631712;465152;343488;334880;274848;287936
18-Jun-2006 12:00:00;80036.38;350976;656576;746592;1599616;327680;1448384;227136;795232;236160;434848;294784;1237824;1318016;376384;216256;250912;473696;216256;351968;230272;1428992;627808;337312;382176;269888;282752
19-Jun-2006 12:00:00;80732.34;472320;464480;1022528;1486400;321216;1194944;223040;570752;231904;298784;466528;1196768;1114880;344256;212384;289408;385120;212384;498944;283840;1224704;410688;331232;269536;265056;401632
20-Jun-2006 12:00:00;85604.12;495872;371648;1245248;1399392;315424;1023936;219008;372256;227712;229408;455872;1078048;996672;335904;208576;341472;372064;208576;532864;363712;1227200;234048;352032;210048;260256;585120
21-Jun-2006 12:00:00;81428.31;435712;355520;1330912;1145632;309728;869056;215104;430272;266656;217024;282272;875360;1088128;348640;204800;341728;334816;204800;411328;311200;1229536;225920;344640;247808;255584;785888
22-Jun-2006 12:00:00;194349.2;535040;348672;1437088;962848;304160;660704;211200;573408;260192;244320;233728;678656;1106720;341568;201120;279552;280096;201120;355424;223488;1005760;417440;314208;323232;250976;1331520
23-Jun-2006 12:00:00;126144.3;472064;342368;1535392;794240;298656;470272;207424;543072;216608;427552;228448;488064;922304;318432;197472;230240;273952;197472;320480;196640;786144;563712;387936;454112;263424;1731136
24-Jun-2006 12:00:00;88387.99;331264;336224;1788192;641472;349632;372384;203680;416384;211808;446368;224288;367616;1044096;388800;214112;225056;306720;214112;775488;209888;635936;605632;408672;364480;258016;1799232
25-Jun-2006 12:00:00;79340.41;326912;330144;1856192;559552;448512;338720;200000;287424;207968;306048;235360;333504;1130432;590592;231744;220928;299712;231744;1276896;469856;500288;593344;358240;194688;238048;1785824
26-Jun-2006 12:00:00;84212.19;334336;324224;1541888;498560;385248;312832;196416;305536;204192;240672;260864;325184;905376;858208;208544;216992;375840;208544;1525728;435552;400064;503200;342208;313856;516800;1618912
27-Jun-2006 12:00:00;240283.1;810496;458464;1240704;519648;280032;306752;192896;811136;200544;295552;262720;319264;689664;957632;199296;213056;478720;199296;1621952;188320;530944;806240;307104;303328;516672;1425312
28-Jun-2006 12:00:00;200786.9;1020672;444480;969376;655040;338304;301216;189376;1115584;196896;535520;229472;313536;491744;899360;194624;209216;361056;194624;1510720;338752;948704;1142848;281728;183392;313216;1192448
29-Jun-2006 12:00:00;107005.1;720896;309856;729248;662528;366336;348224;186016;899648;193376;643904;205344;307872;331488;1159584;213504;205472;248192;213504;1323456;377792;1609120;1069152;296704;177280;316352;922048
30-Jun-2006 12:00:00;88909.97;535808;533888;822976;643712;299072;339872;182624;675104;215008;527232;201152;302336;255392;1290720;339840;201760;325248;339840;1061440;228768;1842752;883616;290528;173952;251872;667552
01-Jul-2006 12:00:00;81080.33;366848;551392;1001280;676672;259136;345504;179360;461408;363968;455968;197504;296896;242624;1402752;390336;198144;408384;390336;814016;174976;1780224;700448;482848;170816;213984;438976
02-Jul-2006 12:00:00;74294.63;287744;330016;889888;585280;277408;335840;248160;299168;328928;852928;193984;291552;237856;1709280;301408;194560;393248;301408;581088;478752;1740512;605856;643104;167776;209312;336832
03-Jul-2006 12:00:00;69074.87;274944;286400;1731776;437760;271456;325664;258720;229088;183488;1099776;190464;286304;233568;1640416;206400;268480;308160;206400;396064;983424;1507328;580096;473312;164736;205504;408032
04-Jul-2006 12:00:00;64899.06;270592;280384;2862272;354464;245088;596288;282304;217952;176736;874464;187008;281120;229376;1350336;186496;344864;236544;186496;314848;1377152;1237472;620480;297856;161760;201824;568192
05-Jul-2006 12:00:00;60723.25;265216;347072;3017472;336896;240192;681088;329600;213728;276832;635392;183680;276096;225216;1153280;181216;287072;222048;181216;301824;1539904;988864;955520;248800;347296;198176;581120
06-Jul-2006 12:00:00;56721.43;260096;337952;2892768;330176;256416;678816;588864;268448;268064;401184;180352;310176;236288;1193568;156544;239616;217248;156544;296096;1577696;761600;1316320;243264;368672;220224;592384
07-Jul-2006 12:00:00;53589.57;255744;267008;2673600;473984;380864;698816;540704;261376;275712;242784;177120;303040;246560;1164352;153184;246784;213280;153184;290784;1518176;703904;1421120;448128;270368;258240;687680
08-Jul-2006 12:00:00;49761.75;251136;260768;2289504;459296;365568;535584;227328;388064;372992;189920;173920;262272;251424;946880;150400;476608;209472;150400;285504;1342976;653920;1813344;585824;321792;296640;620864
09-Jul-2006 12:00:00;62115.18;365824;256000;1898848;348416;289824;370912;203008;372736;336288;181536;170784;342848;232032;736032;147680;446400;205696;147680;280416;1558400;671424;2161472;468000;239424;285280;447360
10-Jul-2006 12:00:00;89779.93;460288;251392;1685216;617984;266272;271008;280384;291872;227200;178112;167744;620192;206272;777824;145024;210432;221728;145024;275328;2075936;739392;1977280;312704;147584;544096;310240
11-Jul-2006 12:00:00;75164.59;439296;262368;1544128;732992;216512;247840;245536;415392;157376;174880;164672;545760;201984;911776;190880;220544;216992;190880;270400;2210880;648096;1802656;224192;142560;777600;255328
12-Jul-2006 12:00:00;70118.82;328960;257056;1669856;671168;211520;278976;229312;364384;152768;171712;281024;273792;198336;861408;185760;272096;195264;185760;265504;1954976;666432;1837824;218176;234528;547712;245920
13-Jul-2006 12:00:00;60027.28;252416;238400;1784416;951072;207680;272512;219936;774336;149952;168640;603168;239552;194752;926368;138624;368736;191264;138624;260736;1617408;698240;1867808;332672;323456;357088;241312
14-Jul-2006 12:00:00;53241.59;244736;233792;1602272;1105472;203936;296672;143680;1258464;147264;165600;487424;338720;191264;1008320;149152;359104;187840;149152;256032;1285088;570272;1875360;854848;228704;279232;236960
15-Jul-2006 12:00:00;47151.86;221184;229568;1391968;994432;200288;306688;139168;1707200;263776;214848;175680;465856;256576;881440;215680;344864;241440;215680;328448;1119424;407008;1728192;1175520;135104;188096;232704
16-Jul-2006 12:00:00;43324.04;216832;225440;1224736;827520;196640;243840;136576;1932480;254784;310400;181984;716576;249376;680000;266368;452768;235008;266368;319520;1464448;312864;1422688;1013248;130176;256640;252832
17-Jul-2006 12:00:00;41758.11;215296;221376;1190048;602784;208224;221376;134144;1670240;142496;253920;283488;918144;246944;546848;195808;468960;406592;195808;244160;1759904;715680;1144320;799904;127744;542208;247328
18-Jul-2006 12:00:00;39844.2;211200;217376;1401088;406304;275392;255392;131680;1398048;137056;193504;299616;824384;238560;463488;426880;426432;389408;426880;289312;1879648;1254944;926752;591552;125440;587744;236032
19-Jul-2006 12:00:00;37756.29;205568;213504;1546304;300704;284352;322944;129344;1090720;226048;186272;195296;637152;176224;446816;640096;517632;176832;640096;349760;1840896;1461184;737440;402496;123200;383072;445600
20-Jul-2006 12:00:00;36364.35;201472;209632;1454400;374176;213152;279552;127008;820928;218816;149472;141376;666720;171552;535488;448544;787712;326176;448544;294592;1505664;1386752;544640;264512;120960;258208;564512
21-Jul-2006 12:00:00;35494.39;199680;234688;1429792;362624;180416;207136;124736;594176;132096;145888;173088;1148832;198400;518816;218976;948992;314272;218976;227040;1496192;1132064;373472;211072;118784;210272;353984
22-Jul-2006 12:00:00;34102.45;197376;338048;1389248;719360;176384;201760;146432;395232;219232;143200;168672;1817248;308992;423904;119584;886336;166240;119584;243392;1470112;892864;403008;202240;193760;179584;208480
23-Jul-2006 12:00:00;32536.53;199680;337888;1322848;1776736;331968;218208;143040;259904;402560;140608;159744;1956096;479616;570208;114656;902240;159648;114656;238112;1231520;676384;646176;198368;206592;146976;339616
24-Jul-2006 12:00:00;31318.58;203008;231616;1377344;2201376;389024;541184;118784;213696;370496;138112;321856;1935968;593344;887808;112448;1274912;156640;112448;214016;1007840;567744;699584;194848;132608;179680;328128
25-Jul-2006 12:00:00;30970.6;203264;192384;1330688;1954592;346176;578336;116000;205696;187136;135584;286368;1878112;576768;1053120;110432;1652224;153792;110432;209696;757088;681984;700896;211040;111104;175168;212320
26-Jul-2006 12:00:00;29578.66;193024;188032;1526848;1797088;425984;736640;317600;201824;120416;133184;129792;1549088;592928;1058496;139392;1727040;151040;139392;236128;1100608;1115328;676288;206528;185344;139328;204928
27-Jul-2006 12:00:00;27490.75;180480;184576;1734592;1556320;311200;992064;421376;295008;144576;130752;189376;1355552;1279328;1091232;135840;1611584;148320;135840;270912;1449920;1334240;503712;184992;179456;135936;214560
